,median,median_perc,mean,std,min,max,over_threshold,names
hsa:390748,0.0,0.0,6.436577165672514e-08,3.7271177900064475e-07,0.0,4.1066087e-06,False,PABPN1L; PABPN1 like
hsa:221955,6.4301855e-07,0.0005354754125269847,8.472534417516374e-06,1.729385109452039e-05,0.0,8.308723e-05,False,DAGLB; diacylglycerol lipase
hsa:51209,7.4538995e-08,6.207254689148835e-05,1.517887353923977e-06,7.323446228206116e-06,0.0,6.615806e-05,False,RAB9B; RAB9B
hsa:134864,0.0,0.0,7.237160343859649e-08,5.527570163451936e-07,0.0,6.442609e-06,False,TAAR1; trace amine associated receptor
hsa:2660,0.0,0.0,6.514151733163741e-06,1.987171990556432e-05,0.0,0.0001278433,False,MSTN;
hsa:23057,3.0129044e-05,0.025090041749096778,0.00011285016195117542,0.00015375781924388326,0.0,0.0006739559,False,NMNAT2; nicotinamide nucleotide adenylyltransferase
hsa:4726,0.0,0.0,5.846122377192984e-06,1.1086992672918966e-05,0.0,6.8257796e-05,False,NDUFS6; NADH:ubiquinone oxidoreductase subunit
hsa:808,0.0,0.0,0.0005043315762397661,0.0009695363621597713,0.0,0.0043115215,False,CALM3; calmodulin
hsa:1138,1.4230766e-07,0.00011850708341812203,4.1051093733024276e-05,7.669685696627098e-05,0.0,0.00044343885,False,CHRNA5; cholinergic receptor nicotinic alpha 5
hsa:64750,2.2592712e-05,0.018814141175714696,0.00013453360453274853,0.0002386178333538575,0.0,0.0014215499,False,SMURF2; SMAD specific E3 ubiquitin protein ligase
hsa:219437,0.0,0.0,5.428299546783626e-07,6.740493903435059e-06,0.0,8.810872e-05,False,OR5L1; olfactory receptor family 5 subfamily L member
hsa:29990,0.00040190702,0.33468914284353246,0.0017514087595774854,0.0030884320414353897,0.0,0.017240683,False,PILRB; paired immunoglobin like type 2 receptor
hsa:6091,1.01555095e-07,8.457027622195678e-05,7.980670568888889e-07,1.9851490899632043e-06,0.0,1.7070632e-05,False,ROBO1; roundabout guidance receptor
hsa:3183,0.0,0.0,1.1156072039181288e-07,1.9408256732824535e-07,0.0,9.40064e-07,False,HNRNPC; heterogeneous nuclear ribonucleoprotein
hsa:5437,0.0,0.0,2.8223720764210496e-05,8.53471515235525e-05,0.0,0.0006573968,False,POLR2H; RNA polymerase II
hsa:135250,0.0,0.0,3.941684683625732e-09,1.3987511086269855e-08,0.0,1.1484587e-07,False,RAET1E; retinoic acid early transcript
hsa:5833,0.0,0.0,0.00037786834706608205,0.0007732378906610968,0.0,0.0032922723,False,PCYT2; phosphate cytidylyltransferase 2
hsa:51103,0.0,0.0,2.5970550510116964e-08,8.231364915378348e-08,0.0,4.6238256e-07,False,NDUFAF1; NADH:ubiquinone oxidoreductase complex assembly factor
hsa:89953,0.0,0.0,5.025547732865495e-07,1.1251010850531948e-06,0.0,5.9421654e-06,False,KLC4; kinesin light chain
hsa:2218,0.0,0.0,3.605304700818714e-05,6.868859393516483e-05,0.0,0.0003548325,False,FKTN;
hsa:10681,0.00011266735,0.0938240362110427,0.00030930813320935663,0.0004576218350322644,0.0,0.0031217462,False,GNB5; G protein subunit beta
hsa:23463,2.5172704e-07,0.00020962636394890438,2.2935476137286533e-05,5.666389449754536e-05,0.0,0.00033178288,False,ICMT; isoprenylcysteine carboxyl
hsa:661,1.05558e-06,0.000879037060369774,0.00017776364215204673,0.0003279411494909123,0.0,0.0020745469,False,POLR3D; RNA polymerase III subunit
hsa:6898,1.2581912e-06,0.0010477620775603159,1.5577625874892982e-05,7.728996674665708e-05,0.0,0.0008348994,False,TAT; tyrosine
hsa:348327,2.4873048e-08,2.0713097061668737e-05,8.727678363976608e-08,1.7291969126906929e-07,0.0,1.0135689e-06,False,ZNF530; zinc finger protein
hsa:10239,5.472496e-07,0.00045572356398618257,2.2544667309918137e-06,4.771919015801515e-06,0.0,4.5996676e-05,False,AP3S2; adaptor related protein complex 3 subunit sigma
hsa:4759,0.0,0.0,3.462640707602339e-08,3.1783172876099245e-07,-0.0,3.283483e-06,False,NEU2; neuraminidase
hsa:1789,7.786997e-08,6.484642520688389e-05,0.00016899545228497658,0.0005132686058003266,0.0,0.0032327438,False,DNMT3B; DNA methyltransferase 3
hsa:1938,5.1503703e-06,0.004288984604035499,2.0210523367894732e-05,2.7430718307678678e-05,0.0,0.00014681475,False,EEF2; eukaryotic translation elongation factor
hsa:84455,1.8253002e-05,0.015200236098641129,0.00011795088037619886,0.0002861313935891478,0.0,0.0021611655,False,EFCAB7; EF-hand calcium binding domain
hsa:57172,4.9966525e-07,0.00041609756961000417,7.327002712345029e-06,2.3508303550891646e-05,0.0,0.00024477555,False,CAMK1G; calcium/calmodulin dependent protein kinase
hsa:7919,0.0,0.0,4.3775295885380127e-07,8.630690571228168e-07,0.0,4.397027e-06,False,DDX39B; DExD-box helicase
hsa:57493,0.0,0.0,7.117073760479534e-07,2.005926178917283e-06,0.0,1.0346009e-05,False,HEG1; heart development protein with EGF like domains
hsa:5805,3.967688e-07,0.00033041027643422843,1.654991457190643e-05,3.95765710852023e-05,0.0,0.0001891617,False,PTS; 6-pyruvoyltetrahydropterin
hsa:10423,2.4094174e-05,0.020064487660810017,0.00013483298425545615,0.00034397028881570136,0.0,0.0023082464,False,CDIPT; CDP-diacylglycerol--inositol
hsa:720,0.0,0.0,6.265342096701754e-05,0.00018467676805555944,0.0,0.0011450079,False,C4A; complement C4A (Rodgers blood
hsa:79158,0.0,0.0,2.7365631490584795e-07,7.066007879744226e-07,0.0,3.829715e-06,False,GNPTAB; N-acetylglucosamine-1-phosphate transferase subunits alpha and
hsa:27085,4.364371e-08,3.634441590597672e-05,1.4493022089426898e-07,2.7703777286144766e-07,0.0,1.5538895e-06,False,MTBP; MDM2 binding
hsa:54576,0.0,0.0,8.040989042362574e-06,4.5261651696672354e-05,0.0,0.00045896973,False,UGT1A8; UDP glucuronosyltransferase family 1 member
hsa:26531,0.0,0.0,1.3977329905847954e-06,1.3505122038548465e-05,0.0,0.00016813274,False,OR11A1; olfactory receptor family 11 subfamily A member
hsa:26986,3.186635e-07,0.0002653678795421886,2.236693121859649e-06,4.0620263566248305e-06,0.0,1.7082279e-05,False,PABPC1; poly(A) binding protein cytoplasmic
hsa:9423,1.7993539e-08,1.4984167593369412e-05,5.505151753553215e-06,2.603003451229314e-05,0.0,0.00025528003,False,NTN1; netrin
hsa:60436,4.9883486e-08,4.1540606012274554e-05,4.805206250875847e-05,0.00010640686912670509,0.0,0.00079022534,False,TGIF2; TGFB induced factor homeobox
hsa:411,2.1576502e-06,0.0017967889587849851,3.878162853807018e-05,7.261106103071752e-05,0.0,0.00043615184,False,ARSB; arylsulfatase
hsa:1456,0.0,0.0,1.2415915139181284e-05,2.12254911361339e-05,0.0,0.00011616405,False,CSNK1G3; casein kinase 1 gamma
hsa:4092,6.590129e-08,5.487947501485058e-05,5.478105019649125e-06,1.5106033366614822e-05,0.0,0.00013233826,False,SMAD7; SMAD family member
hsa:962,2.6618284e-07,0.00022166446995441167,7.330076394298248e-06,1.6370891038449585e-05,0.0,0.00012710622,False,CD48; CD48
hsa:8526,0.0,0.0,0.00010074778545906434,0.0002069225163532501,0.0,0.0011833321,False,DGKE; diacylglycerol kinase
hsa:54626,1.6397204e-09,1.36548153644854e-06,7.526113774269007e-09,1.90884402374449e-08,0.0,1.816103e-07,False,HES2; hes family bHLH transcription factor
hsa:26497,0.0,0.0,7.785469514327484e-07,7.328916068231367e-06,0.0,9.039329e-05,False,OR10D3; olfactory receptor family 10 subfamily D member
hsa:8440,0.0,0.0,1.700318157349123e-05,6.241939538173527e-05,0.0,0.0005939009,False,NCK2; NCK adaptor protein
hsa:84920,0.0,0.0,2.7123179744943865e-05,5.467303885502036e-05,0.0,0.00033364168,False,ALG10; ALG10
hsa:9973,4.1376604e-09,3.4456477337808813e-06,2.5698887664970747e-08,4.286336822578452e-08,0.0,2.6726892e-07,False,CCS; copper chaperone for superoxide
hsa:7010,0.0,0.0,8.692368267672512e-06,2.2123255094674223e-05,0.0,0.00014330828,False,TEK; TEK receptor tyrosine
hsa:5573,0.0,0.0,1.1135399848538017e-07,2.9607430603863834e-07,0.0,2.2463862e-06,False,PRKAR1A; protein kinase cAMP-dependent type I regulatory subunit
hsa:81537,0.0,0.0,3.20686371397661e-06,1.1150742801910899e-05,0.0,9.08139e-05,False,SGPP1; sphingosine-1-phosphate phosphatase
hsa:55024,4.5110912e-08,3.756623228469615e-05,8.173800106327486e-07,2.2120938621121712e-06,0.0,1.460982e-05,False,BANK1; B cell scaffold protein with ankyrin repeats
hsa:605,0.0,0.0,2.4739815929766087e-06,8.263903921461479e-06,0.0,4.917698e-05,False,BCL7A; BAF chromatin remodeling complex subunit
hsa:841,0.0,0.0,1.065671971146199e-05,7.252013641746637e-05,0.0,0.0008819795,False,CASP8; caspase
hsa:57154,1.6267826e-05,0.013547075489917373,6.963800523391812e-05,0.00011391791052631971,0.0,0.0007671338,False,SMURF1; SMAD specific E3 ubiquitin protein ligase
hsa:11285,6.1792314e-05,0.05145771429167474,0.0010572973472173098,0.0029061302042880702,0.0,0.017281758,False,B4GALT7; beta-1
hsa:6793,0.0,0.0,4.842563393801169e-06,1.6029322261238974e-05,0.0,0.00016111154,False,STK10; serine/threonine kinase
hsa:10746,0.0,0.0,5.611949978479532e-06,1.7987690295583765e-05,0.0,0.00017696383,False,MAP3K2; mitogen-activated protein kinase kinase kinase
hsa:3883,0.0,0.0,7.50600111111111e-09,5.846921202295527e-08,0.0,6.8607227e-07,False,KRT33A; keratin
hsa:4669,1.5585072e-05,0.012978510275423249,7.1133509577193e-05,0.00016032754951118174,0.0,0.0011395018,False,NAGLU;
hsa:100130933,1.7800943e-08,1.4823782760690718e-05,5.206523362839764e-07,1.8424928212017063e-06,0.0,1.33715785e-05,False,SMIM6; small integral membrane protein
hsa:3640,0.0,0.0,3.05120380181462e-06,1.052293054504697e-05,0.0,8.7876186e-05,False,INSL3; insulin like
hsa:712,1.461044e-05,0.012166882877952367,0.00016755551871695915,0.000276764035276682,0.0,0.0015569356,False,C1QA; complement C1q A
hsa:27115,0.0,0.0,3.699369841111111e-07,1.8777236627768867e-06,0.0,1.7896216e-05,False,PDE7B; phosphodiesterase
hsa:2940,0.0,0.0,5.7729890058479525e-08,6.123994300171724e-07,0.0,7.896695e-06,False,GSTA3; glutathione S-transferase alpha
hsa:5010,0.0,0.0,6.15940833368421e-07,1.2596140481302302e-06,0.0,6.7366745e-06,False,CLDN11; claudin
hsa:80704,2.9876237e-06,0.002487951604557748,8.729720511812869e-05,0.00015090308803476123,0.0,0.0006683463,False,SLC19A3; solute carrier family 19 member
hsa:9140,3.528245e-05,0.02938155434040389,0.00031404842190491236,0.0005520956768565984,0.0,0.003604015,False,ATG12; autophagy related
hsa:6122,0.0,0.0,5.945748706678361e-07,1.2838402994550296e-06,0.0,6.2548515e-06,False,RPL3; ribosomal protein
hsa:30,2.3542665e-05,0.019605217070113458,0.00020111802507590651,0.00043259071425800696,0.0,0.0023120863,False,ACAA1; acetyl-CoA acyltransferase
hsa:5467,5.2274586e-06,0.004353180091465066,2.6567059402339186e-05,5.5212997789509015e-05,0.0,0.0004816722,False,PPARD; peroxisome proliferator activated receptor
hsa:26053,8.016462e-08,6.675730111451524e-05,1.1638212553388889e-05,8.337925239315175e-05,0.0,0.0007564926,False,AUTS2; activator of transcription and developmental regulator
hsa:4824,1.3804503e-08,1.1495736691663092e-05,5.4552593526315805e-08,9.98893169371434e-08,0.0,6.597477e-07,False,NKX3-1; NK3 homeobox
hsa:10673,0.0,0.0,3.968758230093568e-06,7.112864179892744e-06,0.0,4.4837532e-05,False,TNFSF13B; TNF superfamily member
hsa:23127,0.0,0.0,1.214600495504679e-05,4.437996414786165e-05,0.0,0.00038829533,False,COLGALT2; collagen beta(1-O)galactosyltransferase
hsa:1175,0.0,0.0,3.0143341476023395e-06,9.622933139836421e-06,0.0,0.00010165598,False,AP2S1; adaptor related protein complex 2 subunit sigma
hsa:51385,0.0,0.0,1.2999853320409357e-07,2.955482856694966e-07,0.0,1.5720938e-06,False,ZNF589; zinc finger protein
hsa:1967,0.0,0.0,1.7776793591812862e-08,4.149816219708367e-08,0.0,2.0119235e-07,False,EIF2B1; eukaryotic translation initiation factor 2B subunit
hsa:134111,0.0,0.0,2.0491222992690062e-07,4.911246247922493e-07,0.0,3.1188486e-06,False,UBE2QL1; ubiquitin conjugating enzyme E2 Q family like
hsa:57801,0.0,0.0,3.318345837994152e-07,9.057621978386786e-07,0.0,5.2819573e-06,False,HES4; hes family bHLH transcription factor
hsa:114879,0.0,0.0,7.874292458040936e-05,0.0001936869235270718,0.0,0.0010282118,False,OSBPL5; oxysterol binding protein like
hsa:2994,0.0,0.0,1.4282826457497078e-06,5.559579119827975e-06,0.0,5.9129023e-05,False,GYPB; glycophorin B (MNS blood
hsa:9992,0.0,0.0,2.767759977298246e-06,9.91836608791695e-06,0.0,8.255996e-05,False,KCNE2; potassium voltage-gated channel subfamily E regulatory subunit
hsa:92421,0.0,0.0,4.8314026039766066e-08,1.4824641268157917e-07,0.0,1.2057604e-06,False,CHMP4C; charged multivesicular body protein
hsa:326,0.0,0.0,5.594317649412282e-06,2.4081996322438348e-05,0.0,0.00020483056,False,AIRE; autoimmune
hsa:3164,0.0,0.0,7.1045602748538e-07,2.2385733286145112e-06,0.0,1.5172763e-05,False,NR4A1; nuclear receptor subfamily 4 group A member
hsa:285659,0.0,0.0,2.0247544385964914e-07,2.3104666178363214e-06,0.0,2.9969495e-05,False,OR2V2; olfactory receptor family 2 subfamily V member
hsa:4524,0.0,0.0,5.942461148023391e-05,0.00020407443464401894,0.0,0.0013506003,False,MTHFR; methylenetetrahydrofolate
hsa:6494,4.9497226e-07,0.00041218946967068665,7.491773767128652e-06,1.386534064026505e-05,0.0,8.8246336e-05,False,SIPA1; signal-induced proliferation-associated
hsa:23067,9.8152896e-08,8.173708593059754e-05,1.903952513749123e-05,6.717554316573142e-05,0.0,0.0005232402,False,SETD1B; SET domain containing 1B
hsa:9101,3.5438075e-06,0.002951115147422609,1.5211635998830412e-05,3.189401614077963e-05,0.0,0.00019371534,False,USP8; ubiquitin specific peptidase
hsa:8813,0.0,0.0,0.00010727007476477778,0.00026085558938276617,0.0,0.0013209818,False,DPM1; dolichyl-phosphate mannosyltransferase subunit 1
hsa:1730,2.2573008e-08,1.8797732617161553e-05,1.4142505236842107e-07,3.324666292152377e-07,0.0,2.6513364e-06,False,DIAPH2; diaphanous related formin
hsa:58511,7.8711466e-08,6.554718324526366e-05,1.8725653231415216e-05,6.421002814108245e-05,0.0,0.0005142607,False,DNASE2B; deoxyribonuclease 2
hsa:390197,0.0,0.0,4.074676567251462e-08,3.604403713351624e-07,0.0,3.4323286e-06,False,OR4D10; olfactory receptor family 4 subfamily D member
hsa:100132074,0.0,0.0,2.0181856356947365e-05,8.54811820701974e-05,0.0,0.00084495294,False,FOXO6; forkhead box
hsa:146909,0.0,0.0,5.5380606934502914e-08,1.1242080880967148e-07,0.0,6.1229247e-07,False,KIF18B; kinesin family member
hsa:567,0.0,0.0,1.8769656484368426e-05,6.234278356460036e-05,0.0,0.00041587878,False,B2M;
hsa:129807,6.727744e-07,0.0005602546759772243,3.536056897181286e-05,7.966570097187103e-05,0.0,0.00059365743,False,NEU4; neuraminidase
hsa:2048,1.8466868e-07,0.00015378333580549694,8.055738734795326e-07,1.4282515625003553e-06,0.0,9.755242e-06,False,EPHB2; EPH receptor
hsa:581,7.926966e-05,0.06601202078753998,0.00038634628432748536,0.0005476133592766638,0.0,0.0026650825,False,BAX; BCL2 associated X
hsa:4326,1.552313e-06,0.0012926927909715845,3.059796557438596e-05,9.490433962194606e-05,0.0,0.0010373546,False,MMP17; matrix metallopeptidase
hsa:29101,0.0,0.0,5.587807462739212e-07,1.600108306672292e-06,0.0,8.049939e-06,False,SSU72; SSU72 homolog
hsa:5019,0.0,0.0,4.822515884257312e-05,0.00012767806874149602,0.0,0.00068899133,False,OXCT1; 3-oxoacid CoA-transferase
hsa:4157,2.9400292e-06,0.002448317157741998,5.694164852573099e-05,0.000184512394617285,0.0,0.0017213965,False,MC1R; melanocortin 1
hsa:653,0.0,0.0,6.203748592397661e-06,5.071374655753119e-05,0.0,0.0006268901,False,BMP5; bone morphogenetic protein
hsa:6139,4.8133165e-07,0.0004008302153118977,1.2289512229590642e-06,2.1798048231067364e-06,0.0,1.35496175e-05,False,RPL17; ribosomal protein
hsa:22985,6.0099365e-09,5.004790649660858e-06,2.709483622426901e-07,5.233950804119826e-07,0.0,2.6409252e-06,False,ACIN1; apoptotic chromatin condensation inducer
hsa:11041,1.9182692e-06,0.0015974437925745826,0.00010021579575011698,0.0002556306573323337,0.0,0.0013929391,False,B4GAT1; beta-1
hsa:54567,0.0,0.0,4.631853949239766e-05,0.00014184813114891443,0.0,0.0010550346,False,DLL4; delta like canonical Notch ligand
hsa:7270,1.0086418e-05,0.00839949149129462,0.00012387321808011702,0.0002796902491951865,0.0,0.0014588444,False,TTF1; transcription termination factor
hsa:79724,0.0,0.0,5.577547254678364e-08,1.401414920542002e-07,0.0,9.471619e-07,False,ZNF768; zinc finger protein
hsa:390078,0.0,0.0,6.825427025730995e-07,6.568849285741481e-06,0.0,8.5704516e-05,False,OR52E6; olfactory receptor family 52 subfamily E member
hsa:51073,2.4630433e-08,2.0511058773332833e-05,2.0952245282573096e-07,4.793271577349272e-07,0.0,2.6418127e-06,False,MRPL4; mitochondrial ribosomal protein
hsa:51292,0.0,0.0,8.795170535633334e-07,2.814282753903302e-06,0.0,1.3685201e-05,False,GMPR2; guanosine monophosphate reductase
hsa:10610,0.0,0.0,7.21664687146199e-06,2.3073792910221413e-05,0.0,0.00019023905,False,ST6GALNAC2; ST6 N-acetylgalactosaminide alpha-2
hsa:57132,7.461716e-09,6.2137639003714625e-06,2.926063950349708e-06,4.811834153562893e-06,0.0,2.2075637e-05,False,CHMP1B; charged multivesicular body protein
hsa:9545,7.768081e-07,0.0006468890171236945,7.269057324853803e-06,2.0969064964680474e-05,0.0,0.00016736255,False,RAB3D; RAB3D
hsa:4642,0.0,0.0,5.050474603508773e-07,9.075048635534998e-07,0.0,4.7762182e-06,False,MYO1D; myosin
hsa:79324,0.0,0.0,1.553723639766082e-07,1.93007138701751e-06,0.0,2.5229006e-05,False,OR51G1; olfactory receptor family 51 subfamily G member
hsa:118788,0.0,0.0,4.387888273617544e-06,9.979616231387467e-06,0.0,6.387643e-05,False,PIK3AP1; phosphoinositide-3-kinase adaptor protein
hsa:81300,0.0,0.0,0.0,0.0,0.0,0.0,False,OR4P4; olfactory receptor family 4 subfamily P member
hsa:991,2.8475633e-06,0.002371315932898362,3.678255772732572e-05,0.00011357749334924316,0.0,0.0010041661,False,CDC20; cell division cycle
hsa:8569,0.0,0.0,3.6236096357602335e-06,1.279849905904831e-05,0.0,9.359667e-05,False,MKNK1; MAPK interacting serine/threonine kinase
hsa:28987,1.9199672e-07,0.00015988578066033707,1.6216715155091212e-06,2.9465183931420065e-06,0.0,1.5455236e-05,False,NOB1; NIN1 (RPN12) binding protein 1
hsa:5743,0.0,0.0,6.253708154152047e-06,3.4564513594654154e-05,0.0,0.0003297878,False,PTGS2; prostaglandin-endoperoxide synthase
hsa:7327,1.6293836e-08,1.3568735386789442e-05,9.00438905356725e-07,1.8188980991024512e-06,0.0,1.1192122e-05,False,UBE2G2; ubiquitin conjugating enzyme E2
hsa:10465,0.0,0.0,7.441088123274855e-07,2.0811738748569055e-06,0.0,1.14243985e-05,False,PPIH; peptidylprolyl isomerase
hsa:79443,0.0,0.0,9.566639808070174e-08,2.333692031767305e-07,0.0,1.3041721e-06,False,FYCO1; FYVE and coiled-coil domain autophagy adaptor
hsa:51119,0.0,0.0,1.189611573516082e-06,2.549126313055032e-06,0.0,1.2678768e-05,False,SBDS; SBDS ribosome maturation
hsa:7291,5.2746948e-08,4.3925161630001826e-05,2.692805929837426e-07,5.500551772187597e-07,0.0,3.6279803e-06,False,TWIST1; twist family bHLH transcription factor
hsa:9653,0.0,0.0,1.7637954987134508e-05,3.165513592813395e-05,0.0,0.0001375632,False,HS2ST1; heparan sulfate 2-O-sulfotransferase
hsa:8764,0.00015620685,0.13008167096157774,0.0005072902820818713,0.0007289356621329333,0.0,0.004094963,False,TNFRSF14; TNF receptor superfamily member
hsa:8408,0.0,0.0,3.0770406586549693e-06,4.708994672886404e-06,0.0,1.7939443e-05,False,ULK1; unc-51 like autophagy activating kinase
hsa:5214,0.0,0.0,0.00011673263014912278,0.0002792713230172235,0.0,0.0016402685,False,PFKP; phosphofructokinase
hsa:51196,0.0,0.0,3.3401139477192977e-06,9.212938743984115e-06,0.0,7.450589e-05,False,PLCE1; phospholipase C epsilon
hsa:55626,0.0,0.0,1.939987788146199e-06,4.514941530033607e-06,0.0,2.2641416e-05,False,AMBRA1; autophagy and beclin 1 regulator
hsa:1001,0.0,0.0,1.539790724894737e-06,4.301900408323536e-06,0.0,3.4993354e-05,False,CDH3; cadherin
hsa:29775,2.2980123e-07,0.00019136758719240447,3.374298104502924e-07,3.739998762300861e-07,0.0,1.6731026e-06,False,CARD10; caspase recruitment domain family member
hsa:11035,0.0,0.0,1.8489798089473687e-06,1.0241979353990863e-05,0.0,0.00013285904,False,RIPK3; receptor interacting serine/threonine kinase
hsa:9486,0.0,0.0,4.585110790292398e-05,9.539743775173705e-05,0.0,0.0004864374,False,CHST10; carbohydrate sulfotransferase
hsa:55131,0.0,0.0,5.868091960959064e-07,1.796522026698575e-06,0.0,1.8961326e-05,False,RBM28; RNA binding motif protein
hsa:8883,1.0082937e-08,8.396592679260339e-06,2.7334301806666664e-08,4.674416756650055e-08,0.0,3.3487527e-07,False,NAE1; NEDD8 activating enzyme E1 subunit
hsa:10641,0.0,0.0,5.779514000000001e-07,1.2341238526496324e-06,0.0,6.106599e-06,False,NPRL2; NPR2 like
hsa:3134,0.0,0.0,7.823067966666663e-05,0.00015331504286276312,0.0,0.00096093374,False,HLA-F; major histocompatibility complex
hsa:2572,0.0,0.0,5.610742733746785e-05,0.00026418342925887294,0.0,0.0020921102,False,GAD2; glutamate decarboxylase
hsa:2567,4.920136e-06,0.004097256376645539,6.941554841415203e-05,0.00021347713181632365,0.0,0.0025270944,False,GABRG3; gamma-aminobutyric acid type A receptor subunit
hsa:2056,7.537646e-06,0.006276994810386692,2.064776833222222e-05,4.012233971386294e-05,0.0,0.00038637937,False,EPO;
hsa:171558,1.8005672e-07,0.00014994271381479706,5.286181033064327e-06,1.5796922787979536e-05,0.0,0.0001569705,False,PTCRA; pre T cell antigen receptor
hsa:23620,0.0,0.0,2.120650038310526e-07,8.898755840405235e-07,0.0,8.278086e-06,False,NTSR2; neurotensin receptor
hsa:9479,0.0,0.0,1.7108557476198832e-07,3.440000962976534e-07,0.0,1.8379493e-06,False,MAPK8IP1; mitogen-activated protein kinase 8 interacting protein
hsa:5664,4.713496e-06,0.0039251763655096614,0.00029180523127350877,0.0005011862392703803,0.0,0.002390797,False,PSEN2; presenilin
hsa:8243,5.258822e-08,4.3792980464653514e-05,4.4878276225573105e-06,8.513435276677591e-06,0.0,3.7167174e-05,False,SMC1A; structural maintenance of chromosomes
hsa:4939,0.0,0.0,4.281589679963155e-06,9.784236689990464e-06,0.0,6.475544e-05,False,OAS2; 2'-5'-oligoadenylate synthetase
hsa:7161,0.0,0.0,1.5207740341871347e-06,5.616208434397532e-06,0.0,4.562594e-05,False,TP73; tumor protein
hsa:10193,2.0529498e-09,1.7095994214353392e-06,7.277346576263156e-07,1.389181184139358e-06,0.0,9.670581e-06,False,RNF41; ring finger protein
hsa:8673,3.6966305e-06,0.003078378908271517,1.9851228246292394e-05,4.271744348963506e-05,0.0,0.00031655855,False,VAMP8; vesicle associated membrane protein
hsa:3305,8.3819705e-06,0.006980108289685448,3.0149548683222214e-05,4.279788021997503e-05,0.0,0.00022256443,False,HSPA1L; heat shock protein family A (Hsp70) member 1
hsa:55331,5.012633e-08,4.1742835000971234e-05,1.539654116265497e-05,3.128895559097288e-05,0.0,0.00018673114,False,ACER3; alkaline ceramidase
hsa:81442,0.0,0.0,1.2867758479532164e-08,1.682677765265073e-07,0.0,2.2003867e-06,False,OR6N2; olfactory receptor family 6 subfamily N member
hsa:7772,4.294191e-09,3.5759990084184427e-06,3.003892510309941e-08,7.947568567968085e-08,0.0,4.430773e-07,False,ZNF229; zinc finger protein
hsa:26039,3.0701804e-06,0.002556700916672253,2.8337947568397655e-05,6.834412345468886e-05,0.0,0.000609142,False,SS18L1; SS18L1 subunit of BAF chromatin remodeling
hsa:390326,0.0,0.0,1.1249718407017543e-07,1.0755514110017273e-06,0.0,1.2276313e-05,False,OR6C76; olfactory receptor family 6 subfamily C member
