,median,median_perc,mean,std,min,max,over_threshold,names
hsa:3183,1.3521189e-07,9.558222894158109e-05,3.5291769835483875e-07,4.84774743941623e-07,0.0,1.6539609e-06,False,HNRNPC; heterogeneous nuclear ribonucleoprotein
hsa:5437,1.7115359e-05,0.012098966757696755,0.00010740514589225808,0.00014906366296018478,0.0,0.00045938583,False,POLR2H; RNA polymerase II
hsa:135250,2.305198e-07,0.00016295605585549822,2.9218762246129034e-06,6.42800080502431e-06,0.0,2.8278908e-05,False,RAET1E; retinoic acid early transcript
hsa:5833,1.0968535e-05,0.007753733961737721,0.00035140292018258064,0.0009522639522325144,0.0,0.0042231088,False,PCYT2; phosphate cytidylyltransferase 2
hsa:51103,1.8096874e-07,0.00012792806563054077,2.4726442260967743e-06,4.781358425067949e-06,0.0,1.772634e-05,False,NDUFAF1; NADH:ubiquinone oxidoreductase complex assembly factor
hsa:89953,5.392114e-08,3.8117230284045625e-05,5.16041237451613e-07,8.147358782685812e-07,0.0,2.8757033e-06,False,KLC4; kinesin light chain
hsa:2218,0.0,0.0,1.4189729890322577e-05,3.606728776103239e-05,0.0,0.00012770237,False,FKTN;
hsa:10681,0.0,0.0,4.066532619354839e-06,6.949644490562906e-06,0.0,2.6595932e-05,False,GNB5; G protein subunit beta
hsa:23463,4.162604e-07,0.0002942573826319129,2.4229208302032257e-05,5.7643967879968504e-05,0.0,0.00025174444,False,ICMT; isoprenylcysteine carboxyl
hsa:661,0.0,0.0,7.096436003225806e-06,1.2464231861784565e-05,0.0,4.1470004e-05,False,POLR3D; RNA polymerase III subunit
hsa:6898,0.0,0.0,1.4514754838709676e-07,8.081473472618237e-07,0.0,4.499574e-06,False,TAT; tyrosine
hsa:348327,0.0,0.0,2.132795722580645e-08,4.748661236940267e-08,0.0,1.6075823e-07,False,ZNF530; zinc finger protein
hsa:10239,0.0,0.0,7.732477841290323e-07,2.42008178963495e-06,0.0,1.062733e-05,False,AP3S2; adaptor related protein complex 3 subunit sigma
hsa:4759,0.0,0.0,0.0,0.0,-0.0,-0.0,False,NEU2; neuraminidase
hsa:1789,1.5277205e-07,0.00010799562863128881,2.880626582419355e-06,5.77925939363782e-06,0.0,2.419628e-05,False,DNMT3B; DNA methyltransferase 3
hsa:1938,0.0,0.0,3.4375298622258065e-06,7.075513190390706e-06,0.0,3.2242497e-05,False,EEF2; eukaryotic translation elongation factor
hsa:84455,0.0,0.0,1.6091178277e-05,6.303368181520066e-05,0.0,0.0003443136,False,EFCAB7; EF-hand calcium binding domain
hsa:57172,0.0,0.0,5.0656714870967744e-06,1.7211718528316254e-05,0.0,9.1270595e-05,False,CAMK1G; calcium/calmodulin dependent protein kinase
hsa:7919,6.388028e-07,0.00045157415873798553,1.0240125210967742e-06,1.1442712466748283e-06,0.0,3.3412853e-06,False,DDX39B; DExD-box helicase
hsa:57493,4.9795045e-07,0.0003520046492469214,6.775999151006452e-05,0.0002268588587322705,0.0,0.0012249335,False,HEG1; heart development protein with EGF like domains
hsa:5805,0.0,0.0,1.862423179354839e-05,5.0717173020087396e-05,0.0,0.00023111969,False,PTS; 6-pyruvoyltetrahydropterin
hsa:10423,0.0,0.0,4.480497741935484e-06,2.4946355655288746e-05,0.0,0.00013889543,False,CDIPT; CDP-diacylglycerol--inositol
hsa:720,1.8452649e-05,0.013044306394183509,7.841224676451612e-05,0.00010968109661985721,0.0,0.00032362092,False,C4A; complement C4A (Rodgers blood
hsa:79158,1.6472215e-07,0.00011644323774373289,1.4966480748387097e-06,3.273948441468929e-06,0.0,1.3998038e-05,False,GNPTAB; N-acetylglucosamine-1-phosphate transferase subunits alpha and
hsa:27085,0.0,0.0,2.2182553105281294e-07,4.0540920109489134e-07,0.0,1.2342148e-06,False,MTBP; MDM2 binding
hsa:54576,0.0,0.0,6.966634161290322e-07,3.6526929544508602e-06,0.0,2.0340418e-05,False,UGT1A8; UDP glucuronosyltransferase family 1 member
hsa:26531,0.0,0.0,1.0132429032258065e-09,5.641497727471079e-09,-0.0,3.141053e-08,False,OR11A1; olfactory receptor family 11 subfamily A member
hsa:26986,5.9882285e-07,0.0004233120529869826,4.774621548709678e-06,1.3668581380843011e-05,0.0,6.0710983e-05,False,PABPC1; poly(A) binding protein cytoplasmic
hsa:9423,0.0,0.0,1.1528399299354839e-07,2.0373113681321167e-07,0.0,6.7873583e-07,False,NTN1; netrin
hsa:60436,0.0,0.0,3.2093659134116127e-06,9.878345041306957e-06,0.0,3.9574854e-05,False,TGIF2; TGFB induced factor homeobox
hsa:411,1.4265486e-07,0.00010084371639320475,5.194104263419354e-05,8.953450076814215e-05,0.0,0.00027739274,False,ARSB; arylsulfatase
hsa:1456,0.0,0.0,3.749457940322581e-05,6.468138359152763e-05,0.0,0.00022723993,False,CSNK1G3; casein kinase 1 gamma
hsa:4092,0.0,0.0,0.00017223351829032257,0.0004806444994610465,0.0,0.0018544651,False,SMAD7; SMAD family member
hsa:962,0.0,0.0,6.132957298387096e-07,1.0731645042192978e-06,0.0,3.3242356e-06,False,CD48; CD48
hsa:8526,0.0,0.0,5.33355614483871e-05,9.86282554665143e-05,0.0,0.0003286904,False,DGKE; diacylglycerol kinase
hsa:54626,0.0,0.0,1.955196493548387e-09,6.4946846378054015e-09,0.0,3.2575606e-08,False,HES2; hes family bHLH transcription factor
hsa:26497,0.0,0.0,2.097714322580645e-07,1.1679579048662632e-06,0.0,6.5029144e-06,False,OR10D3; olfactory receptor family 10 subfamily D member
hsa:8440,8.066582e-06,0.00570232312779621,1.7111411348064517e-05,2.808975127952025e-05,0.0,0.00011610585,False,NCK2; NCK adaptor protein
hsa:84920,7.311114e-08,5.168277524750218e-05,2.5176392895161293e-06,7.815946784388915e-06,0.0,3.355504e-05,False,ALG10; ALG10
hsa:9973,0.0,0.0,7.646108055903227e-08,1.3349557475468365e-07,0.0,5.4543676e-07,False,CCS; copper chaperone for superoxide
hsa:7010,9.1353365e-07,0.0006457833144713694,1.0807548916451613e-05,1.98937525759299e-05,0.0,9.9272984e-05,False,TEK; TEK receptor tyrosine
hsa:5573,5.3522325e-07,0.0003783530517645829,1.4112844969064517e-05,4.0546514968165334e-05,0.0,0.0002158861,False,PRKAR1A; protein kinase cAMP-dependent type I regulatory subunit
hsa:81537,3.452015e-07,0.00024402535016689142,1.4852862065516132e-05,3.000267592616481e-05,0.0,0.000120483135,False,SGPP1; sphingosine-1-phosphate phosphatase
hsa:55024,1.9506778e-08,1.3789477543051851e-05,2.1885650821935486e-06,4.733913625335059e-06,0.0,2.2376566e-05,False,BANK1; B cell scaffold protein with ankyrin repeats
hsa:605,1.3922051e-08,9.841595040335343e-06,6.058342684296776e-06,1.6128840134260445e-05,0.0,5.8112182e-05,False,BCL7A; BAF chromatin remodeling complex subunit
hsa:841,7.704319e-05,0.05446236884174705,0.00046002404219354836,0.0006005089629927805,0.0,0.0018599832,False,CASP8; caspase
hsa:57154,2.0195286e-05,0.014276188654656833,0.00015524000245161287,0.0002476985111978687,0.0,0.0008600657,False,SMURF1; SMAD specific E3 ubiquitin protein ligase
hsa:11285,0.0,0.0,4.818289930967742e-05,0.0001778310047495293,0.0,0.0009816997,False,B4GALT7; beta-1
hsa:6793,1.9230881e-06,0.001359444402774269,7.27871299064516e-05,0.000167231174319082,0.0,0.00069902104,False,STK10; serine/threonine kinase
hsa:10746,5.6751617e-07,0.00040118114234620375,4.734762062258064e-05,0.00010363966600983108,0.0,0.00047614588,False,MAP3K2; mitogen-activated protein kinase kinase kinase
hsa:3883,0.0,0.0,0.0,0.0,0.0,0.0,False,KRT33A; keratin
hsa:4669,0.0,0.0,5.0843930303225806e-05,0.0001392186542466249,0.0,0.00059789064,False,NAGLU;
hsa:100130933,0.0,0.0,4.706229558064517e-09,9.578524430757406e-09,0.0,3.202474e-08,False,SMIM6; small integral membrane protein
hsa:3640,2.716191e-07,0.00019200943793557066,1.7965524892903227e-06,4.381297168192624e-06,0.0,1.9813506e-05,False,INSL3; insulin like
hsa:712,0.0,0.0,4.660969395483871e-05,0.00011426271825017132,0.0,0.00060005643,False,C1QA; complement C1q A
hsa:27115,1.08470864e-07,7.667881098577281e-05,2.4859045186967748e-05,0.00011337279369523033,0.0,0.00062864984,False,PDE7B; phosphodiesterase
hsa:2940,0.0,0.0,1.338192064516129e-06,5.3582873685883e-06,0.0,2.6051948e-05,False,GSTA3; glutathione S-transferase alpha
hsa:5010,1.6767218e-06,0.0011852863454459512,4.54558437194516e-05,9.148689672608924e-05,0.0,0.00035214607,False,CLDN11; claudin
hsa:80704,0.0,0.0,8.738808889032258e-06,2.1589231289306544e-05,0.0,8.609666e-05,False,SLC19A3; solute carrier family 19 member
hsa:9140,0.0,0.0,3.126635709032258e-05,7.200084029790102e-05,0.0,0.0002597606,False,ATG12; autophagy related
hsa:6122,1.648554e-07,0.00011653743309893772,9.010198130645163e-07,1.4300945604316654e-06,0.0,4.5662396e-06,False,RPL3; ribosomal protein
hsa:30,0.0,0.0,0.00010235149396129032,0.000237429406604964,0.0,0.0010091981,False,ACAA1; acetyl-CoA acyltransferase
hsa:5467,5.2805913e-06,0.0037328868532458303,0.00014526630490212906,0.00027832020287895146,0.0,0.0012212995,False,PPARD; peroxisome proliferator activated receptor
hsa:26053,8.4375166e-08,5.96453938599328e-05,1.5494104635190324e-05,3.575921638461999e-05,0.0,0.00011003612,False,AUTS2; activator of transcription and developmental regulator
hsa:4824,2.5422442e-09,1.7971301721306215e-06,8.728021722070965e-06,3.352084470766432e-05,0.0,0.00014426843,False,NKX3-1; NK3 homeobox
hsa:10673,0.0,0.0,0.00011067441370967743,0.00032152500810906525,0.0,0.0012412939,False,TNFSF13B; TNF superfamily member
hsa:23127,1.7858978e-06,0.001262463621992607,1.5857727056290326e-05,4.99567483379835e-05,0.0,0.00027640324,False,COLGALT2; collagen beta(1-O)galactosyltransferase
hsa:1175,3.2171338e-05,0.02274214341706922,0.0003499938872,0.0005695598243514259,0.0,0.0023003998,False,AP2S1; adaptor related protein complex 2 subunit sigma
hsa:51385,1.1285837e-08,7.978036960591015e-06,8.268646463548387e-08,2.1213409145851534e-07,0.0,8.397778e-07,False,ZNF589; zinc finger protein
hsa:1967,4.0227203e-08,2.843689062275113e-05,1.6265906936774193e-07,2.5363809236244836e-07,0.0,9.95428e-07,False,EIF2B1; eukaryotic translation initiation factor 2B subunit
hsa:134111,1.2722181e-07,8.993398561163763e-05,2.0876429393548384e-07,2.513674168422335e-07,0.0,1.0271218e-06,False,UBE2QL1; ubiquitin conjugating enzyme E2 Q family like
hsa:57801,0.0,0.0,1.0866046603225804e-07,1.6591403489082318e-07,0.0,5.8630985e-07,False,HES4; hes family bHLH transcription factor
hsa:114879,4.390339e-08,3.1035612876142194e-05,2.337015963516129e-05,4.522071976716297e-05,0.0,0.00018502411,False,OSBPL5; oxysterol binding protein like
hsa:2994,0.0,0.0,2.2423265451612904e-08,1.1605577293624809e-07,0.0,6.4653597e-07,False,GYPB; glycophorin B (MNS blood
hsa:9992,7.0018996e-07,0.0004949691706795645,2.757234666280645e-06,5.573721621047e-06,0.0,2.548905e-05,False,KCNE2; potassium voltage-gated channel subfamily E regulatory subunit
hsa:92421,2.0586842e-08,1.4552982324469816e-05,5.859453893269677e-06,2.0264495768977508e-05,0.0,0.000103003455,False,CHMP4C; charged multivesicular body protein
hsa:326,7.502392e-06,0.0053034932782426636,4.9358835829874196e-05,0.00010194495782019836,0.0,0.00042462302,False,AIRE; autoimmune
hsa:3164,0.00045299187,0.3202231151936042,0.0007273466600967742,0.0008395408687656918,0.0,0.0031152137,False,NR4A1; nuclear receptor subfamily 4 group A member
hsa:285659,-0.0,0.0,0.0,0.0,-0.0,-0.0,False,OR2V2; olfactory receptor family 2 subfamily V member
hsa:4524,3.554173e-06,0.0025124697050236196,0.00010115940098709677,0.0001758104232608641,0.0,0.00068333413,False,MTHFR; methylenetetrahydrofolate
hsa:6494,0.0,0.0,1.8034508178064513e-05,4.676861216453951e-05,0.0,0.00018629599,False,SIPA1; signal-induced proliferation-associated
hsa:23067,1.6579106e-08,1.1719885768468592e-05,8.854034054193549e-06,2.1511053268428844e-05,0.0,9.368027e-05,False,SETD1B; SET domain containing 1B
hsa:9101,0.0,0.0,3.7695389811612907e-06,9.556007465279645e-06,0.0,3.722127e-05,False,USP8; ubiquitin specific peptidase
hsa:8813,4.5737332e-07,0.00032332039278506515,1.7385251554193546e-05,4.5418177743210407e-05,0.0,0.00017514308,False,DPM1; dolichyl-phosphate mannosyltransferase subunit 1
hsa:1730,0.0,0.0,9.70956434516129e-09,2.9431269104000936e-08,0.0,1.6007559e-07,False,DIAPH2; diaphanous related formin
hsa:58511,0.0,0.0,1.8581987100025806e-08,4.8003546419216066e-08,0.0,2.2939491e-07,False,DNASE2B; deoxyribonuclease 2
hsa:390197,0.0,0.0,0.0,0.0,-0.0,-0.0,False,OR4D10; olfactory receptor family 4 subfamily D member
hsa:100132074,1.5046092e-08,1.0636187470052312e-05,1.6715284757419353e-06,4.188433309097969e-06,0.0,1.7224816e-05,False,FOXO6; forkhead box
hsa:146909,3.7596886e-09,2.657750117347317e-06,1.6884353495354838e-07,3.415941174556212e-07,0.0,1.2537423e-06,False,KIF18B; kinesin family member
hsa:567,6.70459e-07,0.00047395214750672827,4.802003243548388e-06,1.0809242143019145e-05,0.0,4.5931196e-05,False,B2M;
hsa:129807,0.0,0.0,2.473465684064516e-05,0.00011225585573659262,0.0,0.0006199354,False,NEU4; neuraminidase
hsa:2048,0.0,0.0,1.3758019917096773e-05,5.46072829781164e-05,0.0,0.00029432648,False,EPHB2; EPH receptor
hsa:581,0.0,0.0,0.0003985828893548387,0.0008901345971630719,0.0,0.0035738505,False,BAX; BCL2 associated X
hsa:4326,0.0,0.0,1.0137558613548388e-06,2.988316873798712e-06,0.0,1.1069177e-05,False,MMP17; matrix metallopeptidase
hsa:29101,0.0,0.0,1.0101455967419355e-06,2.0564017176937845e-06,0.0,8.900726e-06,False,SSU72; SSU72 homolog
hsa:5019,4.3365806e-05,0.030655590993722448,0.00012921227485161287,0.00018127630729175044,0.0,0.00059492624,False,OXCT1; 3-oxoacid CoA-transferase
hsa:4157,0.0,0.0,2.300029684516129e-06,5.421294413693805e-06,0.0,2.671292e-05,False,MC1R; melanocortin 1
hsa:653,9.3851247e-07,0.000663441016703995,1.8076702003761292e-05,3.999206934726624e-05,0.0,0.00016711566,False,BMP5; bone morphogenetic protein
hsa:6139,2.3216192e-08,1.641168819469725e-05,3.6241547070967747e-07,6.338327853899522e-07,0.0,2.7115489e-06,False,RPL17; ribosomal protein
hsa:22985,0.0,0.0,5.089416658064516e-07,8.508701463664296e-07,0.0,2.7352185e-06,False,ACIN1; apoptotic chromatin condensation inducer
hsa:11041,0.0,0.0,8.067455020741935e-05,0.00019126188715070335,0.0,0.0006824567,False,B4GAT1; beta-1
hsa:54567,1.5578318e-05,0.011012421744868394,0.0003551338886354838,0.0008353552175294941,0.0,0.0040466175,False,DLL4; delta like canonical Notch ligand
hsa:7270,0.0,0.0,1.534269806654839e-05,3.8237002833955794e-05,0.0,0.00014964605,False,TTF1; transcription termination factor
hsa:79724,8.827296e-08,6.240077164863999e-05,2.1728380166032263e-07,2.9051582597358627e-07,0.0,1.1086653e-06,False,ZNF768; zinc finger protein
hsa:390078,0.0,0.0,6.031058683870968e-08,2.393265146799569e-07,0.0,1.2047328e-06,False,OR52E6; olfactory receptor family 52 subfamily E member
hsa:51073,0.0,0.0,5.39897157e-08,9.898881989608319e-08,0.0,3.3656627e-07,False,MRPL4; mitochondrial ribosomal protein
hsa:51292,1.8248316e-09,1.2899861970055423e-06,8.099319447741934e-07,2.0149403570071593e-06,0.0,7.335885e-06,False,GMPR2; guanosine monophosphate reductase
hsa:10610,4.7274596e-05,0.03341874193159162,0.00024345098314193547,0.000627830875354168,0.0,0.0034773275,False,ST6GALNAC2; ST6 N-acetylgalactosaminide alpha-2
hsa:57132,0.0,0.0,1.6965931769354847e-05,7.782860035728378e-05,0.0,0.00043460084,False,CHMP1B; charged multivesicular body protein
hsa:9545,0.0,0.0,2.804357880806452e-05,7.927402577783248e-05,0.0,0.00034009406,False,RAB3D; RAB3D
hsa:4642,0.0,0.0,9.450206934193548e-07,2.1348276873928412e-06,0.0,9.241392e-06,False,MYO1D; myosin
hsa:79324,0.0,0.0,0.0,0.0,-0.0,-0.0,False,OR51G1; olfactory receptor family 51 subfamily G member
hsa:118788,3.4321797e-08,2.4262317896306832e-05,1.5965310199677418e-06,3.65969806792106e-06,0.0,1.3583778e-05,False,PIK3AP1; phosphoinositide-3-kinase adaptor protein
hsa:81300,0.0,0.0,9.136047419354838e-08,5.086735923860913e-07,0.0,2.8321747e-06,False,OR4P4; olfactory receptor family 4 subfamily P member
hsa:991,0.0,0.0,3.548521706451613e-07,8.228979952261248e-07,0.0,2.8120828e-06,False,CDC20; cell division cycle
hsa:8569,2.2211216e-06,0.001570126364466105,2.233329048954839e-05,3.654670403143473e-05,0.0,0.00013024142,False,MKNK1; MAPK interacting serine/threonine kinase
hsa:28987,0.0,0.0,1.4247333870967741e-06,2.6074391811993216e-06,0.0,8.328078e-06,False,NOB1; NIN1 (RPN12) binding protein 1
hsa:5743,0.001172847,0.8290937318267392,0.0019421325958064511,0.001968636567178588,1.704357e-05,0.0075688274,True,PTGS2; prostaglandin-endoperoxide synthase
hsa:7327,5.7591603e-08,4.071190620187801e-05,1.2058642249354837e-06,2.265112230497008e-06,0.0,9.223285e-06,False,UBE2G2; ubiquitin conjugating enzyme E2
hsa:10465,5.7200452e-08,4.043539882939229e-05,1.8200706474193547e-07,3.326459747496469e-07,0.0,1.4199517e-06,False,PPIH; peptidylprolyl isomerase
hsa:79443,0.0,0.0,9.825131245645161e-08,1.6604742150411343e-07,0.0,5.6760496e-07,False,FYCO1; FYVE and coiled-coil domain autophagy adaptor
hsa:51119,0.0,0.0,3.1163160629064516e-06,7.2150827643055116e-06,0.0,2.4452773e-05,False,SBDS; SBDS ribosome maturation
hsa:7291,0.0,0.0,4.432002255161291e-07,1.36566437438623e-06,0.0,5.3469257e-06,False,TWIST1; twist family bHLH transcription factor
hsa:9653,0.0,0.0,0.00035853506061935485,0.0008311856248476271,0.0,0.00300976,False,HS2ST1; heparan sulfate 2-O-sulfotransferase
hsa:8764,0.0,0.0,0.0004393990472258064,0.0010072333789466318,0.0,0.0052767727,False,TNFRSF14; TNF receptor superfamily member
hsa:8408,2.3583793e-06,0.0016671547907782793,1.4585511754838708e-05,2.6365464413855418e-05,0.0,9.317611e-05,False,ULK1; unc-51 like autophagy activating kinase
hsa:5214,7.2627276e-06,0.005134072840809634,0.0001846745942322581,0.000527453614225285,0.0,0.0029594747,False,PFKP; phosphofructokinase
hsa:51196,2.9216755e-05,0.02065352806872298,7.195930523548387e-05,0.00013247141813587662,0.0,0.0006858638,False,PLCE1; phospholipase C epsilon
hsa:55626,1.0159996e-07,7.182172098308426e-05,1.2334964393225805e-06,2.2335530652010466e-06,0.0,7.517411e-06,False,AMBRA1; autophagy and beclin 1 regulator
hsa:1001,7.68019e-07,0.0005429179925632588,2.412181926129032e-06,6.459634656137201e-06,0.0,3.5018023e-05,False,CDH3; cadherin
hsa:29775,0.0,0.0,2.0925658731612906e-06,4.030682195783491e-06,0.0,1.3246077e-05,False,CARD10; caspase recruitment domain family member
hsa:11035,1.8823863e-06,0.0013306720162191042,1.5010846215322576e-05,2.676402880338623e-05,0.0,0.000121182224,False,RIPK3; receptor interacting serine/threonine kinase
hsa:9486,7.1423683e-06,0.005048990011423488,7.648483115161287e-05,0.00013820454075605794,0.0,0.0005036792,False,CHST10; carbohydrate sulfotransferase
hsa:55131,7.2209514e-09,5.104540953394191e-06,1.334720271851613e-06,2.292086305229535e-06,0.0,8.584352e-06,False,RBM28; RNA binding motif protein
hsa:8883,0.0,0.0,7.360542422580645e-09,2.115505347847477e-08,0.0,9.128123e-08,False,NAE1; NEDD8 activating enzyme E1 subunit
hsa:10641,8.7799044e-08,6.206575711988015e-05,1.724400047935484e-06,4.5300074917731725e-06,0.0,2.1908485e-05,False,NPRL2; NPR2 like
hsa:3134,3.021177e-06,0.0021356911118322443,0.00011057790993548386,0.0001993806678159718,0.0,0.0008414667,False,HLA-F; major histocompatibility complex
hsa:2572,0.0,0.0,9.195269280083871e-07,3.658336111260155e-06,0.0,1.8873012e-05,False,GAD2; glutamate decarboxylase
hsa:2567,0.0,0.0,1.045929455483871e-06,2.6670206145554377e-06,0.0,1.1646006e-05,False,GABRG3; gamma-aminobutyric acid type A receptor subunit
hsa:2056,0.0,0.0,3.159821674516129e-07,1.0971383889527007e-06,0.0,5.3564977e-06,False,EPO;
hsa:171558,0.0,0.0,3.694416352258064e-05,0.00011726706530346153,0.0,0.0006323501,False,PTCRA; pre T cell antigen receptor
hsa:23620,1.6253155e-08,1.14894687311375e-05,5.512341919441935e-07,1.2941124479798146e-06,0.0,6.9130665e-06,False,NTSR2; neurotensin receptor
hsa:9479,1.3748132e-07,9.718650485124328e-05,4.4052162548387106e-07,7.232129716006377e-07,0.0,3.5382802e-06,False,MAPK8IP1; mitogen-activated protein kinase 8 interacting protein
hsa:5664,0.0,0.0,4.293055116451613e-05,0.00010080854982591504,0.0,0.0003920594,False,PSEN2; presenilin
hsa:8243,0.0,0.0,5.885434532903226e-06,1.2925752840340392e-05,0.0,4.828706e-05,False,SMC1A; structural maintenance of chromosomes
hsa:4939,4.2261678e-07,0.00029875075202716127,2.6429607590322576e-06,6.034791878007498e-06,0.0,2.6482261e-05,False,OAS2; 2'-5'-oligoadenylate synthetase
hsa:7161,9.223566e-07,0.0006520203194184944,2.8670287767741932e-06,4.518201489314843e-06,0.0,2.254941e-05,False,TP73; tumor protein
hsa:10193,5.7157843e-09,4.040527822984316e-06,3.260346640225807e-07,7.149022934721773e-07,0.0,2.74363e-06,False,RNF41; ring finger protein
hsa:8673,0.0,0.0,5.936312178709677e-05,0.00018558838439725482,0.0,0.0008223743,False,VAMP8; vesicle associated membrane protein
hsa:3305,0.0,0.0,4.0509086020645164e-05,0.00012960536773935145,0.0,0.00055978086,False,HSPA1L; heat shock protein family A (Hsp70) member 1
hsa:55331,6.3589385e-07,0.0004495178016758986,1.240522572548387e-05,2.7687425031932533e-05,0.0,0.000104695064,False,ACER3; alkaline ceramidase
hsa:81442,-0.0,0.0,0.0,0.0,0.0,0.0,False,OR6N2; olfactory receptor family 6 subfamily N member
hsa:7772,0.0,0.0,3.2657462700193546e-08,9.200364665490551e-08,0.0,3.6493054e-07,False,ZNF229; zinc finger protein
hsa:26039,0.0,0.0,6.169894123870967e-07,1.5258420746104293e-06,0.0,5.4927864e-06,False,SS18L1; SS18L1 subunit of BAF chromatin remodeling
hsa:390326,-0.0,0.0,0.0,0.0,-0.0,-0.0,False,OR6C76; olfactory receptor family 6 subfamily C member
