,median,median_perc,mean,std,min,max,over_threshold,names
hsa:391112,0.0,0.0,2.623094925742574e-08,3.091658006032203e-07,0.0,4.343878e-06,False,OR6Y1; olfactory receptor family 6 subfamily Y member
hsa:6249,0.0,0.0,5.620483483049503e-07,9.584035225319124e-07,0.0,6.626233e-06,False,CLIP1; CAP-Gly domain containing linker protein
hsa:390748,0.0,0.0,7.13674097152475e-08,3.7359501638038273e-07,0.0,4.1066087e-06,False,PABPN1L; PABPN1 like
hsa:221955,5.14484015e-07,0.0006374339570039387,7.291164688966831e-06,1.616095887289151e-05,0.0,8.308723e-05,False,DAGLB; diacylglycerol lipase
hsa:51209,6.9196875e-08,8.573334944829514e-05,1.5851526935693075e-06,6.942857005755742e-06,0.0,6.615806e-05,False,RAB9B; RAB9B
hsa:134864,0.0,0.0,6.126507023762377e-08,5.090196589006155e-07,-0.0,6.442609e-06,False,TAAR1; trace amine associated receptor
hsa:2660,0.0,0.0,5.585663375128712e-06,1.8408318261129094e-05,0.0,0.0001278433,False,MSTN;
hsa:23057,3.3844649e-06,0.004193274796978755,9.618228424579699e-05,0.0001469221270704888,0.0,0.0006739559,False,NMNAT2; nicotinamide nucleotide adenylyltransferase
hsa:4726,0.0,0.0,5.752561691138615e-06,1.0460669003269518e-05,0.0,6.8257796e-05,False,NDUFS6; NADH:ubiquinone oxidoreductase subunit
hsa:808,0.0,0.0,0.0007261878220544554,0.0018561073742963047,0.0,0.017670633,False,CALM3; calmodulin
hsa:1138,2.596965385e-08,3.217580864126181e-05,3.4917590330847287e-05,7.200469856539961e-05,0.0,0.00044343885,False,CHRNA5; cholinergic receptor nicotinic alpha 5
hsa:64750,2.9691872499999998e-05,0.0367875526288828,0.0001446252388668317,0.0002433681086143547,0.0,0.0014215499,False,SMURF2; SMAD specific E3 ubiquitin protein ligase
hsa:219437,0.0,0.0,4.5952436757425746e-07,6.202052549798159e-06,-0.0,8.810872e-05,False,OR5L1; olfactory receptor family 5 subfamily L member
hsa:29990,0.000121587015,0.15064353766510558,0.0015336971304938118,0.002911959404391028,0.0,0.017240683,False,PILRB; paired immunoglobin like type 2 receptor
hsa:6091,7.872669200000001e-08,9.754057529540607e-05,7.025463888297029e-07,1.8450401762414617e-06,0.0,1.7070632e-05,False,ROBO1; roundabout guidance receptor
hsa:3183,0.0,0.0,1.486006526534654e-07,2.7301957683560636e-07,0.0,1.6539609e-06,False,HNRNPC; heterogeneous nuclear ribonucleoprotein
hsa:5437,0.0,0.0,4.037532561059405e-05,0.00010146772279157026,0.0,0.0006573968,False,POLR2H; RNA polymerase II
hsa:135250,0.0,0.0,4.517435200193069e-07,2.69793300528875e-06,0.0,2.8278908e-05,False,RAET1E; retinoic acid early transcript
hsa:5833,1.83270235e-06,0.002270676399870106,0.0003738068211582178,0.0008006994513155045,0.0,0.0042231088,False,PCYT2; phosphate cytidylyltransferase 2
hsa:51103,0.0,0.0,4.0145017399123764e-07,2.0492531194045e-06,0.0,1.772634e-05,False,NDUFAF1; NADH:ubiquinone oxidoreductase complex assembly factor
hsa:89953,0.0,0.0,5.046244781831682e-07,1.0815354996398776e-06,0.0,5.9421654e-06,False,KLC4; kinesin light chain
hsa:2218,0.0,0.0,3.2697785470297036e-05,6.516914268382855e-05,0.0,0.0003548325,False,FKTN;
hsa:10681,3.1655449e-05,0.03922037911480374,0.00026246412519801977,0.0004350761923701775,0.0,0.0031217462,False,GNB5; G protein subunit beta
hsa:23463,2.8284541499999996e-07,0.00035043901627122696,2.313401919227227e-05,5.6672411797500466e-05,0.0,0.00033178288,False,ICMT; isoprenylcysteine carboxyl
hsa:661,2.7061738499999996e-07,0.00033528876607489606,0.00015157214021831677,0.000307871472027114,0.0,0.0020745469,False,POLR3D; RNA polymerase III subunit
hsa:6898,4.49250935e-07,0.0005566116591295247,1.3209275240627228e-05,7.129942412892416e-05,0.0,0.0008348994,False,TAT; tyrosine
hsa:348327,1.9605115e-08,2.429029020846697e-05,7.715592414059406e-08,1.6184557690278953e-07,0.0,1.0135689e-06,False,ZNF530; zinc finger protein
hsa:10239,1.2597563500000002e-07,0.0001560809377219113,2.027150952017822e-06,4.518830816155477e-06,0.0,4.5996676e-05,False,AP3S2; adaptor related protein complex 3 subunit sigma
hsa:4759,0.0,0.0,2.9312453514851487e-08,2.9256419851337296e-07,-0.0,3.283483e-06,False,NEU2; neuraminidase
hsa:1789,8.4009455e-08,0.00010408579812998528,0.0001435025829939901,0.00047583775627345744,0.0,0.0032327438,False,DNMT3B; DNA methyltransferase 3
hsa:1938,3.32587015e-06,0.004120677238525638,1.7636450107123772e-05,2.6088285726792864e-05,0.0,0.00014681475,False,EEF2; eukaryotic translation elongation factor
hsa:84455,1.4605246e-05,0.018095566585865544,0.00010231894589562872,0.00026681812404616645,0.0,0.0021611655,False,EFCAB7; EF-hand calcium binding domain
hsa:57172,3.4202793e-07,0.0004237648021499097,6.9799667322326724e-06,2.263383075873907e-05,0.0,0.00024477555,False,CAMK1G; calcium/calmodulin dependent protein kinase
hsa:7919,0.0,0.0,5.277234857326731e-07,9.329013057542244e-07,0.0,4.397027e-06,False,DDX39B; DExD-box helicase
hsa:57493,0.0,0.0,1.1001295535228717e-05,9.094870507038468e-05,0.0,0.0012249335,False,HEG1; heart development protein with EGF like domains
hsa:5805,3.5852294000000003e-07,0.000444201743218175,1.6868250383148515e-05,4.134262324894414e-05,0.0,0.00023111969,False,PTS; 6-pyruvoyltetrahydropterin
hsa:10423,1.3554886500000001e-05,0.0167941951285586,0.00011482839474100496,0.00031996752443405103,0.0,0.0023082464,False,CDIPT; CDP-diacylglycerol--inositol
hsa:720,0.0,0.0,6.50718546290099e-05,0.00017513820920692243,0.0,0.0011450079,False,C4A; complement C4A (Rodgers blood
hsa:79158,0.0,0.0,4.613431691529704e-07,1.4890843238938705e-06,0.0,1.3998038e-05,False,GNPTAB; N-acetylglucosamine-1-phosphate transferase subunits alpha and
hsa:27085,2.7940907e-08,3.4618146321395524e-05,1.567309863146396e-07,3.0035928503987484e-07,0.0,1.5538895e-06,False,MTBP; MDM2 binding
hsa:54576,0.0,0.0,6.913889565069309e-06,4.1733618393117687e-05,0.0,0.00045896973,False,UGT1A8; UDP glucuronosyltransferase family 1 member
hsa:26531,0.0,0.0,1.1833849104950495e-06,1.243034528590757e-05,-0.0,0.00016813274,False,OR11A1; olfactory receptor family 11 subfamily A member
hsa:26986,3.54707495e-07,0.0004394744939097958,2.626177187366337e-06,6.533093683376389e-06,0.0,6.0710983e-05,False,PABPC1; poly(A) binding protein cytoplasmic
hsa:9423,1.5439027000000002e-08,1.912860222275448e-05,4.677993829902969e-06,2.4017952252839573e-05,0.0,0.00025528003,False,NTN1; netrin
hsa:60436,1.82241245e-08,2.257927448526739e-05,4.117026253620523e-05,9.926369461102027e-05,0.0,0.00079022534,False,TGIF2; TGFB induced factor homeobox
hsa:411,1.77015295e-06,0.0021931791202894715,4.080114258252477e-05,7.535453475068671e-05,0.0,0.00043615184,False,ARSB; arylsulfatase
hsa:1456,0.0,0.0,1.6264621041089105e-05,3.2978515621760934e-05,0.0,0.00022723993,False,CSNK1G3; casein kinase 1 gamma
hsa:4092,5.176393e-08,6.413432831333913e-05,3.106928230376239e-05,0.00019571407262857602,0.0,0.0018544651,False,SMAD7; SMAD family member
hsa:962,2.06560025e-07,0.00025592315845727976,6.299283322029706e-06,1.5255619699474318e-05,0.0,0.00012710622,False,CD48; CD48
hsa:8526,0.0,0.0,9.347165207128714e-05,0.0001948298771331799,0.0,0.0011833321,False,DGKE; diacylglycerol kinase
hsa:54626,1.13341245e-09,1.4042721675639016e-06,6.671171023267329e-09,1.784712902468533e-08,0.0,1.816103e-07,False,HES2; hes family bHLH transcription factor
hsa:26497,0.0,0.0,6.912596192821781e-07,6.758309870890752e-06,0.0,9.039329e-05,False,OR10D3; olfactory receptor family 10 subfamily D member
hsa:8440,0.0,0.0,1.701979109335149e-05,5.8421273623715566e-05,0.0,0.0005939009,False,NCK2; NCK adaptor protein
hsa:84920,0.0,0.0,2.3347081952279214e-05,5.114970620617143e-05,0.0,0.00033364168,False,ALG10; ALG10
hsa:9973,2.9635112e-09,3.671722766433259e-06,3.3489125188316825e-08,6.745514606087993e-08,0.0,5.4543676e-07,False,CCS; copper chaperone for superoxide
hsa:7010,0.0,0.0,9.016975198920792e-06,2.1762487860899786e-05,0.0,0.00014330828,False,TEK; TEK receptor tyrosine
hsa:5573,0.0,0.0,2.2600976622871285e-06,1.6463458503799575e-05,0.0,0.0002158861,False,PRKAR1A; protein kinase cAMP-dependent type I regulatory subunit
hsa:81537,0.0,0.0,4.994120886737625e-06,1.6038157132686604e-05,0.0,0.000120483135,False,SGPP1; sphingosine-1-phosphate phosphatase
hsa:55024,4.1922480999999994e-08,5.19409975278871e-05,1.02780940280297e-06,2.780090155950356e-06,0.0,2.2376566e-05,False,BANK1; B cell scaffold protein with ankyrin repeats
hsa:605,0.0,0.0,3.024056809961386e-06,9.912803457375605e-06,0.0,5.8112182e-05,False,BCL7A; BAF chromatin remodeling complex subunit
hsa:841,0.0,0.0,7.961903157752476e-05,0.00029092046735998455,0.0,0.0018599832,False,CASP8; caspase
hsa:57154,1.8231556000000003e-05,0.022588481944223093,8.277494540099008e-05,0.00014522368563989926,0.0,0.0008600657,False,SMURF1; SMAD specific E3 ubiquitin protein ligase
hsa:11285,2.995343e-05,0.03711161640413743,0.0009024332487760396,0.0026982789921152577,0.0,0.017281758,False,B4GALT7; beta-1
hsa:6793,0.0,0.0,1.5269699838811877e-05,7.066899689774946e-05,0.0,0.00069902104,False,STK10; serine/threonine kinase
hsa:10746,0.0,0.0,1.2016929136732676e-05,4.587193696015086e-05,0.0,0.00047614588,False,MAP3K2; mitogen-activated protein kinase kinase kinase
hsa:3883,0.0,0.0,6.35409004950495e-09,5.3840043000786075e-08,0.0,6.8607227e-07,False,KRT33A; keratin
hsa:4669,9.151763e-06,0.011338825566139769,6.801976226287127e-05,0.0001571211014662565,0.0,0.0011395018,False,NAGLU;
hsa:100130933,9.248968999999999e-09,1.1459261582455115e-05,4.4147248822207914e-07,1.7046922384094728e-06,0.0,1.33715785e-05,False,SMIM6; small integral membrane protein
hsa:3640,0.0,0.0,2.8586583033579217e-06,9.834863897877327e-06,0.0,8.7876186e-05,False,INSL3; insulin like
hsa:712,1.19849045e-05,0.014849023248563535,0.00014899452580792092,0.0002619983377637508,0.0,0.0015569356,False,C1QA; complement C1q A
hsa:27115,0.0,0.0,4.1281664607871295e-06,4.471797790076611e-05,0.0,0.00062864984,False,PDE7B; phosphodiesterase
hsa:2940,0.0,0.0,2.542364613861386e-07,2.1946563493704984e-06,0.0,2.6051948e-05,False,GSTA3; glutathione S-transferase alpha
hsa:5010,0.0,0.0,7.497312068361383e-06,3.8898327601030483e-05,0.0,0.00035214607,False,CLDN11; claudin
hsa:80704,1.93603855e-06,0.002398707594129368,7.52412136176238e-05,0.00014189781505947113,0.0,0.0006683463,False,SLC19A3; solute carrier family 19 member
hsa:9140,1.72566255e-05,0.021380565297058007,0.00027065117433435653,0.0005186648931028531,0.0,0.003604015,False,ATG12; autophagy related
hsa:6122,0.0,0.0,6.416035499465347e-07,1.3082617685693606e-06,0.0,6.2548515e-06,False,RPL3; ribosomal protein
hsa:30,1.4959927e-05,0.018535008253074803,0.00018596078515237634,0.00040982994236636215,0.0,0.0023120863,False,ACAA1; acetyl-CoA acyltransferase
hsa:5467,5.25402495e-06,0.006509617046267066,4.478328024636635e-05,0.000126409463928889,0.0,0.0012212995,False,PPARD; peroxisome proliferator activated receptor
hsa:26053,8.2269893e-08,0.0001019305204988354,1.2229958367922772e-05,7.792740507480813e-05,0.0,0.0007564926,False,AUTS2; activator of transcription and developmental regulator
hsa:4824,1.29028625e-08,1.5986352268015037e-05,1.3856295389960393e-06,1.332437102510298e-05,0.0,0.00014426843,False,NKX3-1; NK3 homeobox
hsa:10673,0.0,0.0,2.034437862547525e-05,0.00013022657639566386,0.0,0.0012412939,False,TNFSF13B; TNF superfamily member
hsa:23127,0.0,0.0,1.2715625673554456e-05,4.516749640203615e-05,0.0,0.00038829533,False,COLGALT2; collagen beta(1-O)galactosyltransferase
hsa:1175,0.0,0.0,5.626367149722771e-05,0.0002534062839760798,0.0,0.0023003998,False,AP2S1; adaptor related protein complex 2 subunit sigma
hsa:51385,0.0,0.0,1.2273777020594059e-07,2.844044362396892e-07,0.0,1.5720938e-06,False,ZNF589; zinc finger protein
hsa:1967,0.0,0.0,4.001120225049504e-08,1.1746873388204964e-07,0.0,9.95428e-07,False,EIF2B1; eukaryotic translation initiation factor 2B subunit
hsa:134111,0.0,0.0,2.0550338826485157e-07,4.619907940349538e-07,0.0,3.1188486e-06,False,UBE2QL1; ubiquitin conjugating enzyme E2 Q family like
hsa:57801,0.0,0.0,2.9758509047871283e-07,8.393368524347265e-07,0.0,5.2819573e-06,False,HES4; hes family bHLH transcription factor
hsa:114879,0.0,0.0,7.024512401950495e-05,0.00018009529030401993,0.0,0.0010282118,False,OSBPL5; oxysterol binding protein like
hsa:2994,0.0,0.0,1.212531948773268e-06,5.138280562845781e-06,0.0,5.9129023e-05,False,GYPB; glycophorin B (MNS blood
hsa:9992,0.0,0.0,2.766144706795545e-06,9.37222839525219e-06,0.0,8.255996e-05,False,KCNE2; potassium voltage-gated channel subfamily E regulatory subunit
hsa:92421,0.0,0.0,9.401226195255445e-07,8.106696555480208e-06,0.0,0.000103003455,False,CHMP4C; charged multivesicular body protein
hsa:326,0.0,0.0,1.231065459789901e-05,4.7871965203990256e-05,0.0,0.00042462302,False,AIRE; autoimmune
hsa:3164,0.0,0.0,0.00011222393288960396,0.0004172988344577564,0.0,0.0031152137,False,NR4A1; nuclear receptor subfamily 4 group A member
hsa:285659,0.0,0.0,1.714024797029703e-07,2.126098624113561e-06,-0.0,2.9969495e-05,False,OR2V2; olfactory receptor family 2 subfamily V member
hsa:4524,0.0,0.0,6.582945541445544e-05,0.0002001600354704576,0.0,0.0013506003,False,MTHFR; methylenetetrahydrofolate
hsa:6494,4.3684051e-07,0.0005412354256894038,9.10971815692574e-06,2.244041740692107e-05,0.0,0.00018629599,False,SIPA1; signal-induced proliferation-associated
hsa:23067,4.53260575e-08,5.615795116124852e-05,1.7476405218767327e-05,6.244354225893056e-05,0.0,0.0005232402,False,SETD1B; SET domain containing 1B
hsa:9101,2.5207911e-06,0.003123202662872454,1.3455670614930697e-05,2.9850710043020715e-05,0.0,0.00019371534,False,USP8; ubiquitin specific peptidase
hsa:8813,0.0,0.0,9.347586922255943e-05,0.00024272155101133288,0.0,0.0013209818,False,DPM1; dolichyl-phosphate mannosyltransferase subunit 1
hsa:1730,1.31610245e-08,1.6306209096235544e-05,1.2121128935495048e-07,3.096463858479358e-07,0.0,2.6513364e-06,False,DIAPH2; diaphanous related formin
hsa:58511,3.0724834e-09,3.806736836111255e-06,1.5854766060257934e-05,5.9436888550108265e-05,0.0,0.0005142607,False,DNASE2B; deoxyribonuclease 2
hsa:390197,0.0,0.0,3.4493549158415844e-08,3.3180873931394454e-07,-0.0,3.4323286e-06,False,OR4D10; olfactory receptor family 4 subfamily D member
hsa:100132074,0.0,0.0,1.734116247418812e-05,7.891406511107747e-05,0.0,0.00084495294,False,FOXO6; forkhead box
hsa:146909,3.0924395e-11,3.831461988727252e-08,7.279323450178218e-08,1.7258602777490865e-07,0.0,1.2537423e-06,False,KIF18B; kinesin family member
hsa:567,0.0,0.0,1.6626105739490097e-05,5.770705088023938e-05,0.0,0.00041587878,False,B2M;
hsa:129807,1.46495965e-07,0.00018150515843540931,3.372985968435643e-05,8.522520440462918e-05,0.0,0.0006199354,False,NEU4; neuraminidase
hsa:2048,1.55060675e-07,0.00019211663872773912,2.7933254940346525e-06,2.164940591337639e-05,0.0,0.00029432648,False,EPHB2; EPH receptor
hsa:581,0.0,0.0,0.00038822417915841575,0.0006098437283097637,0.0,0.0035738505,False,BAX; BCL2 associated X
hsa:4326,1.1314988e-06,0.0014019011988724436,2.6057814578821782e-05,8.793931070483111e-05,0.0,0.0010373546,False,MMP17; matrix metallopeptidase
hsa:29101,0.0,0.0,6.28049609464557e-07,1.6802466165869347e-06,0.0,8.900726e-06,False,SSU72; SSU72 homolog
hsa:5019,0.0,0.0,6.065387466574257e-05,0.00013981585114179732,0.0,0.00068899133,False,OXCT1; 3-oxoacid CoA-transferase
hsa:4157,1.05264935e-06,0.0013042085292156724,4.855605355504949e-05,0.00017084592544162644,0.0,0.0017213965,False,MC1R; melanocortin 1
hsa:653,0.0,0.0,8.025835502062379e-06,4.931877228122665e-05,0.0,0.0006268901,False,BMP5; bone morphogenetic protein
hsa:6139,4.4083198e-07,0.0005461807659568999,1.0959680134554455e-06,2.04370261488479e-06,0.0,1.35496175e-05,False,RPL17; ribosomal protein
hsa:22985,0.0,0.0,3.074720870470298e-07,5.891895548581852e-07,0.0,2.7352185e-06,False,ACIN1; apoptotic chromatin condensation inducer
hsa:11041,0.0,0.0,9.721689173118816e-05,0.00024653267053197813,0.0,0.0013929391,False,B4GAT1; beta-1
hsa:54567,0.0,0.0,9.37109940638614e-05,0.0003655417526068899,0.0,0.0040466175,False,DLL4; delta like canonical Notch ligand
hsa:7270,5.2938695e-06,0.006558983534692448,0.00010721754421664854,0.00026061063058344016,0.0,0.0014588444,False,TTF1; transcription termination factor
hsa:79724,0.0,0.0,8.056140424242571e-08,1.8059131404149295e-07,0.0,1.1086653e-06,False,ZNF768; zinc finger protein
hsa:390078,0.0,0.0,5.870516353069307e-07,6.045985258160437e-06,0.0,8.5704516e-05,False,OR52E6; olfactory receptor family 52 subfamily E member
hsa:51073,1.3869868e-08,1.7184450020983267e-05,1.8565356742524746e-07,4.4602752918258654e-07,0.0,2.6418127e-06,False,MRPL4; mitochondrial ribosomal protein
hsa:51292,0.0,0.0,8.688381507293566e-07,2.7028255616165816e-06,0.0,1.3685201e-05,False,GMPR2; guanosine monophosphate reductase
hsa:10610,0.0,0.0,4.347043115059407e-05,0.0002580077391881906,0.0,0.0034773275,False,ST6GALNAC2; ST6 N-acetylgalactosaminide alpha-2
hsa:57132,6.40431e-09,7.93479398029479e-06,5.08069713049406e-06,3.081220190046849e-05,0.0,0.00043460084,False,CHMP1B; charged multivesicular body protein
hsa:9545,7.2433835e-07,0.000897438690393916,1.045722646336633e-05,3.696214354320622e-05,0.0,0.00034009406,False,RAB3D; RAB3D
hsa:4642,0.0,0.0,5.72568105029703e-07,1.1840790553080491e-06,0.0,9.241392e-06,False,MYO1D; myosin
hsa:79324,0.0,0.0,1.3152809029702973e-07,1.7758935187353195e-06,-0.0,2.5229006e-05,False,OR51G1; olfactory receptor family 51 subfamily G member
hsa:118788,0.0,0.0,3.9595116653841585e-06,9.340715223433312e-06,0.0,6.387643e-05,False,PIK3AP1; phosphoinositide-3-kinase adaptor protein
hsa:81300,0.0,0.0,1.4020666831683168e-08,1.9927111651672465e-07,0.0,2.8321747e-06,False,OR4P4; olfactory receptor family 4 subfamily P member
hsa:991,2.19063145e-06,0.0027141423888763115,3.119216727060742e-05,0.0001052790089716616,0.0,0.0010041661,False,CDC20; cell division cycle
hsa:8569,0.0,0.0,6.494897291539605e-06,1.9585554796739724e-05,0.0,0.00013024142,False,MKNK1; MAPK interacting serine/threonine kinase
hsa:28987,1.10171567e-07,0.00013650005802830347,1.5914483373864347e-06,2.8918439003477257e-06,0.0,1.5455236e-05,False,NOB1; NIN1 (RPN12) binding protein 1
hsa:5743,0.0,0.0,0.0003033440324968316,0.0010337979526152748,0.0,0.0075688274,False,PTGS2; prostaglandin-endoperoxide synthase
hsa:7327,2.2020465e-08,2.728285375400193e-05,9.473111078663366e-07,1.8910582750928633e-06,0.0,1.1192122e-05,False,UBE2G2; ubiquitin conjugating enzyme E2
hsa:10465,0.0,0.0,6.578456728465348e-07,1.929000411369756e-06,0.0,1.14243985e-05,False,PPIH; peptidylprolyl isomerase
hsa:79443,0.0,0.0,9.606309286113862e-08,2.2400392211098623e-07,0.0,1.3041721e-06,False,FYCO1; FYVE and coiled-coil domain autophagy adaptor
hsa:51119,0.0,0.0,1.4852939456502472e-06,3.70813791676644e-06,0.0,2.4452773e-05,False,SBDS; SBDS ribosome maturation
hsa:7291,3.3623625e-08,4.1658904276290404e-05,2.959712296595049e-07,7.336282103662811e-07,0.0,5.3469257e-06,False,TWIST1; twist family bHLH transcription factor
hsa:9653,0.0,0.0,6.995384743564356e-05,0.0003451591737180426,0.0,0.00300976,False,HS2ST1; heparan sulfate 2-O-sulfotransferase
hsa:8764,0.00014815742499999998,0.18356366947039987,0.0004968713301980198,0.0007755131637657865,0.0,0.0052767727,False,TNFRSF14; TNF receptor superfamily member
hsa:8408,0.0,0.0,4.843192163514852e-06,1.1823644823621865e-05,0.0,9.317611e-05,False,ULK1; unc-51 like autophagy activating kinase
hsa:5214,0.0,0.0,0.00012715936721138614,0.00032877034804959347,0.0,0.0029594747,False,PFKP; phosphofructokinase
hsa:51196,0.0,0.0,1.3870781917623759e-05,5.749562872535553e-05,0.0,0.0006858638,False,PLCE1; phospholipase C epsilon
hsa:55626,0.0,0.0,1.8315658484752466e-06,4.248593404318101e-06,0.0,2.2641416e-05,False,AMBRA1; autophagy and beclin 1 regulator
hsa:1001,0.0,0.0,1.6736725429059408e-06,4.688218402332836e-06,0.0,3.5018023e-05,False,CDH3; cadherin
hsa:29775,2.03019055e-07,0.00025153597741195177,6.067823745297027e-07,1.7161961747540208e-06,0.0,1.3246077e-05,False,CARD10; caspase recruitment domain family member
hsa:11035,0.0,0.0,3.868870198044554e-06,1.477327934667914e-05,0.0,0.00013285904,False,RIPK3; receptor interacting serine/threonine kinase
hsa:9486,1.3338682499999999e-06,0.0016526323305096637,5.05523228569307e-05,0.00010329775424270274,0.0,0.0005036792,False,CHST10; carbohydrate sulfotransferase
hsa:55131,0.0,0.0,7.015876285138614e-07,1.8939057277631688e-06,0.0,1.8961326e-05,False,RBM28; RNA binding motif protein
hsa:8883,5.09453885e-09,6.3120174069272e-06,2.4269021901188122e-08,4.434983696499385e-08,0.0,3.3487527e-07,False,NAE1; NEDD8 activating enzyme E1 subunit
hsa:10641,0.0,0.0,7.538915390396042e-07,2.1266390292350967e-06,0.0,2.1908485e-05,False,NPRL2; NPR2 like
hsa:3134,0.0,0.0,8.319485856930691e-05,0.00016109040237850632,0.0,0.00096093374,False,HLA-F; major histocompatibility complex
hsa:2572,0.0,0.0,4.763799707661021e-05,0.0002437795161917619,0.0,0.0020921102,False,GAD2; glutamate decarboxylase
hsa:2567,8.12110025e-07,0.0010061857932715705,5.89231811482178e-05,0.00019787684486401316,0.0,0.0025270944,False,GABRG3; gamma-aminobutyric acid type A receptor subunit
hsa:2056,3.0569438e-06,0.003787483626236,1.7527543722777224e-05,3.762545656595207e-05,0.0,0.00038637937,False,EPO;
hsa:171558,8.5395312e-08,0.00010580284333565917,1.014458428640594e-05,4.8932395636551195e-05,0.0,0.0006323501,False,PTCRA; pre T cell antigen receptor
hsa:23620,0.0,0.0,2.641157208187128e-07,9.668124759745271e-07,0.0,8.278086e-06,False,NTSR2; neurotensin receptor
hsa:9479,0.0,0.0,2.1243467165495053e-07,4.331611308527266e-07,0.0,3.5382802e-06,False,MAPK8IP1; mitogen-activated protein kinase 8 interacting protein
hsa:5664,3.61475135e-06,0.004478594454709792,0.00025361159224688125,0.00047122260419281707,0.0,0.002390797,False,PSEN2; presenilin
hsa:8243,4.6480013e-08,5.758767569908758e-05,4.702311851372773e-06,9.300101904945807e-06,0.0,4.828706e-05,False,SMC1A; structural maintenance of chromosomes
hsa:4939,1.101327e-10,1.36451902702026e-07,4.0301169247707896e-06,9.314126740310027e-06,0.0,6.475544e-05,False,OAS2; 2'-5'-oligoadenylate synthetase
hsa:7161,0.0,0.0,1.7273774847821786e-06,5.473632840486074e-06,0.0,4.562594e-05,False,TP73; tumor protein
hsa:10193,2.4767095999999997e-09,3.068586690060024e-06,6.660876289049503e-07,1.3151192703928405e-06,0.0,9.670581e-06,False,RNF41; ring finger protein
hsa:8673,2.7522524e-06,0.003409977932950136,2.5914934680772273e-05,8.299354666680141e-05,0.0,0.0008223743,False,VAMP8; vesicle associated membrane protein
hsa:3305,3.9536344e-06,0.004898462822287866,3.173937867064851e-05,6.379869021734461e-05,0.0,0.00055978086,False,HSPA1L; heat shock protein family A (Hsp70) member 1
hsa:55331,7.6541898e-08,9.483366537390255e-05,1.4937477902495055e-05,3.0717976408267184e-05,0.0,0.00018673114,False,ACER3; alkaline ceramidase
hsa:81442,0.0,0.0,1.0893003465346535e-08,1.5481866795771867e-07,0.0,2.2003867e-06,False,OR6N2; olfactory receptor family 6 subfamily N member
hsa:7772,2.8524197500000003e-09,3.5340829943544224e-06,3.0440779882851476e-08,8.128034688820594e-08,0.0,4.430773e-07,False,ZNF229; zinc finger protein
hsa:26039,1.636932e-06,0.002028121402579187,2.4083741118712864e-05,6.364907903882959e-05,0.0,0.000609142,False,SS18L1; SS18L1 subunit of BAF chromatin remodeling
