,median,median_perc,mean,std,min,max,median_over_std,names,genelist,limma
ILMN_1656066,1.00812784e-07,0.00010332409558886925,3.1135642984165456e-05,9.182337503218614e-05,0.0,0.0004380118,False,TNPO2; transportin,,0.00130840371911612
ILMN_1759460,0.0,0.0,1.4497366537664227e-06,6.481326499584092e-06,0.0,5.9367634e-05,False,TAF7; TATA-box binding protein associated factor,,
ILMN_2160476,0.0,0.0,6.613900309058695e-07,1.6448864503833903e-06,0.0,1.7777233e-05,False,CCL22; C-C motif chemokine ligand,,
ILMN_1737015,1.9937021e-08,2.0433665075267573e-05,0.0012916713032352079,0.002132988114161781,0.0,0.007124841,False,RPL39; ribosomal protein,,0.0422022813947841
ILMN_1767643,0.0,0.0,5.008054228374943e-07,1.4862843293085928e-06,0.0,1.6655396e-05,False,CTRB2; chymotrypsinogen,,
ILMN_1658636,0.0,0.0,1.3438721910406327e-05,4.417837245549587e-05,0.0,0.00033820083,False,MRE11; MRE11 homolog,,
ILMN_1663119,2.004962e-08,2.054906898911258e-05,2.782649077396532e-05,0.00011174310281345285,0.0,0.0010469542,False,DSC2; desmocollin,,0.000256881544824246
ILMN_1733466,1.6131075e-07,0.00016532910501223922,2.6339730672934494e-06,5.955554368836489e-06,0.0,3.123823e-05,False,SPDYE4; speedy/RINGO cell cycle regulator family member,,
ILMN_1672504,9.0237954e-05,0.09248583974072165,0.00026003305820972925,0.00040675058060984725,0.0,0.003028221,False,PDXK; pyridoxal,,0.00906914162184378
ILMN_1781986,3.8898798e-07,0.0003986779219234851,1.3690680528939057e-06,2.0023613301698697e-06,0.0,1.4000135e-05,False,UQCR10; ubiquinol-cytochrome c reductase,,
ILMN_2110110,1.1742371e-06,0.0012034881048855533,1.2363852417512415e-05,2.923268229197209e-05,0.0,0.00022014727,False,FGF10; fibroblast growth factor,,
ILMN_2383727,9.858906e-08,0.00010104497718718656,5.75554598084282e-06,1.195722787058645e-05,0.0,0.00012913464,False,ATG4C; autophagy related 4C cysteine,,
ILMN_1690314,5.718214e-05,0.05860658405521371,0.0002080021158902934,0.0003341160421638916,0.0,0.0018522039,False,PRKACB; protein kinase cAMP-activated catalytic subunit,,
ILMN_1693853,2.0886695e-07,0.00021406996068232354,5.9608934672044256e-06,1.7045890180638004e-05,0.0,0.00013908799,False,HHAT; hedgehog,,
ILMN_1696380,0.0,0.0,1.3211028060134085e-06,6.324919844935735e-06,0.0,7.4128846e-05,False,GHRL; ghrelin and obestatin,,
ILMN_1772224,5.406176e-07,0.0005540847337320342,9.145248558157861e-06,1.500552536832379e-05,0.0,7.803498e-05,False,KCNJ5; potassium inwardly rectifying channel subfamily J member,,
ILMN_1784094,2.2426054e-06,0.00229847014955677,1.4908975438699764e-05,2.37469159177801e-05,0.0,0.00013677836,False,PRDM16; PR/SET domain,,
ILMN_1770663,8.356369e-07,0.0008564531551195568,6.813394332472687e-06,1.535151005322599e-05,0.0,0.000119036406,False,KRT24; keratin,,
ILMN_1811636,6.5079947e-10,6.670113053069286e-07,6.087031252767493e-09,1.2124318933965835e-08,0.0,1.16664836e-07,False,IFT57; intraflagellar transport,,
ILMN_1675453,4.7342987e-06,0.004852233139648831,0.00010036860023067728,0.00021789030035052255,0.0,0.0018354163,False,HHIP; hedgehog interacting,,
ILMN_1699100,0.0,0.0,6.461820972559815e-06,3.36115982545281e-05,0.0,0.00029075003,False,SOAT1; sterol O-acyltransferase,,
ILMN_1774901,5.2418267e-07,0.0005372403990064267,1.0809674246918737e-05,2.3587034413113614e-05,0.0,0.0001464557,False,GDPD3; glycerophosphodiester phosphodiesterase domain containing,,
ILMN_2242309,3.207884e-07,0.0003287794463190346,4.751804747571104e-06,9.987851735771152e-06,0.0,6.227816e-05,False,CACNG5; calcium voltage-gated channel auxiliary subunit gamma,,
ILMN_1723768,1.7495656e-06,0.001793148409564777,1.1021595417211524e-05,2.4970685566221332e-05,0.0,0.00018760902,False,NLRX1; NLR family member,,
ILMN_1655740,6.812629e-08,6.98233599031947e-05,2.6494785117516936e-07,5.681449191564957e-07,0.0,3.9366764e-06,False,SNAI2; snail family transcriptional repressor,,
ILMN_1660847,9.746771e-06,0.009989569363413461,4.357857138901355e-05,8.451280014067795e-05,0.0,0.0008241771,False,PFKFB3; 6-phosphofructo-2-kinase/fructose-2,,0.0312103967300724
ILMN_1731621,4.4249262e-08,4.535153970775095e-05,9.447482466101574e-07,2.5493099294910002e-06,0.0,1.5421803e-05,False,RXFP3; relaxin family peptide receptor,,
ILMN_1661637,3.1789262e-09,3.258115305681479e-06,7.135471670174944e-08,2.421206326534335e-07,0.0,2.9902155e-06,False,TRPM8; transient receptor potential cation channel subfamily M member,,
ILMN_1668072,7.247694e-05,0.07428238740583477,0.00017106214411935448,0.0002794816287307381,0.0,0.002542874,False,PGAM2; phosphoglycerate mutase,,
ILMN_1687301,1.1137068e-09,1.141449956001351e-06,8.024797305440104e-06,3.156786637863769e-05,0.0,0.00028027128,False,VCAN;,,3.63344210828066e-05
ILMN_1673491,0.0,0.0,4.359692239463883e-05,9.439225142663121e-05,0.0,0.0005940507,False,LRAT; lecithin retinol,,
ILMN_1770811,1.1667095e-08,1.1957729875056506e-05,2.8028307995839024e-05,5.027536524313323e-05,0.0,0.00021651995,False,PELO; pelota mRNA surveillance and ribosome rescue,,0.000312510113007218
ILMN_1742962,4.9394867e-08,5.0625325053095284e-05,3.5886528492934557e-07,6.589054114121025e-07,0.0,4.37363e-06,False,CLEC6A; C-type lectin domain containing,,
ILMN_1809695,2.9752994e-06,0.003049416030521539,6.063143190916705e-05,0.00017837865365646243,0.0,0.0012436708,False,CAMK2G; calcium/calmodulin dependent protein kinase II,,
ILMN_1662334,7.475086e-08,7.661295222231125e-05,1.7199375882844258e-06,3.537523405889812e-06,0.0,1.9203448e-05,False,DNAJA3; DnaJ heat shock protein family (Hsp40) member,,
ILMN_1651336,0.0,0.0,4.090346216945825e-06,1.2272044922407066e-05,0.0,0.00014578014,False,MLYCD; malonyl-CoA,,
ILMN_1766551,0.0,0.0,2.073912643280135e-05,7.552511784422335e-05,0.0,0.0009543412,False,CPA3; carboxypeptidase,,
ILMN_1738414,0.0,0.0,9.485523359553044e-05,0.0002788283270124165,0.0,0.002044693,False,G6PC1; glucose-6-phosphatase catalytic subunit,,
ILMN_1764061,4.3967894e-08,4.506316264906711e-05,3.158317975355216e-07,8.507909316656754e-07,0.0,8.648616e-06,False,F11; coagulation factor,,
ILMN_1676278,2.808728e-07,0.000287869522931867,3.915685579252822e-05,9.43280485787585e-05,0.0,0.0012616037,False,ABCC2; ATP binding cassette subfamily C member,,
ILMN_2377109,1.6428123e-05,0.016837358158839275,0.00012408991473033862,0.00025874629068075287,0.0,0.0018950021,False,LCK; LCK proto-oncogene,,
ILMN_1791759,0.0,0.0,0.00024710380052673234,0.0005124967465755848,0.0,0.0023445042,False,CXCL10; C-X-C motif chemokine ligand,,
ILMN_1717163,3.6746734e-08,3.766211888756838e-05,0.0005957607154540068,0.0013031931010669454,0.0,0.0065379073,False,F13A1; coagulation factor XIII A,,
ILMN_1798395,0.0,0.0,3.136255880014058e-05,0.00012873549077164364,0.0,0.0017666778,False,PIGH; phosphatidylinositol glycan anchor biosynthesis class,,0.0171446445648767
ILMN_1710408,0.0,0.0,9.044615502866822e-08,2.6704170055992056e-07,0.0,2.1304063e-06,False,LGR4; leucine rich repeat containing G protein-coupled receptor,,
ILMN_1776038,0.0,0.0,7.750237030904851e-08,2.6218775115331015e-07,0.0,3.048557e-06,False,UBXN2A; UBX domain protein,,
ILMN_1656977,0.0,0.0,9.579225479951692e-06,4.1131230200781664e-05,0.0,0.0004856239,False,HIBCH; 3-hydroxyisobutyryl-CoA,,
ILMN_1770772,0.0,0.0,7.063352246410834e-05,0.00018841408404080822,0.0,0.0015695656,False,CMA1; chymase,,
ILMN_1706057,5.3061274e-07,0.0005438306462048685,1.1119453757787805e-05,1.9909183325713556e-05,0.0,0.00010620936,False,CS; citrate,,0.00258691972097072
ILMN_1703650,0.0,0.0,2.9057703090970636e-08,9.38194540405146e-08,0.0,8.850482e-07,False,TNIP1; TNFAIP3 interacting protein,,
ILMN_1774749,0.0,0.0,1.637150282656208e-06,9.21769289325602e-06,0.0,0.000118984884,False,SSTR3; somatostatin receptor,,
ILMN_1776104,0.0,0.0,7.914255920609484e-07,1.906196774338407e-06,0.0,1.2737415e-05,False,NDUFS5; NADH:ubiquinone oxidoreductase subunit,,
ILMN_1781560,2.2137633e-07,0.0002268909574209662,6.002541647743894e-06,1.59106351340412e-05,0.0,0.0001676394,False,ST3GAL6; ST3 beta-galactoside alpha-2,,
ILMN_2067813,0.0,0.0,9.844255369398164e-09,3.565802766734099e-08,0.0,4.6352042e-07,False,OR1L4; olfactory receptor family 1 subfamily L member,,
ILMN_2086077,1.6526931e-07,0.0001693862752996333,6.38494991376772e-05,0.00016020404955744013,0.0,0.0009955139,False,JUNB; JunB proto-oncogene,,0.000361783714731701
ILMN_2198850,0.0,0.0,2.7160692168461643e-08,8.581243854726832e-08,0.0,1.0151267e-06,False,OR5L2; olfactory receptor family 5 subfamily L member,,
ILMN_1779386,4.379405e-09,4.488498808269911e-06,3.0761567129194136e-07,7.141161819597162e-07,0.0,3.8100131e-06,False,RASGRF1; Ras protein specific guanine nucleotide releasing factor,,
ILMN_2126706,1.9896952e-10,2.0392597930587286e-07,2.4216107374167903e-06,1.3357864689559425e-05,0.0,0.00017531791,False,LMNB1; lamin,,
ILMN_1747132,5.614458e-06,0.005754317776520205,4.254382042376975e-05,8.538506877084242e-05,0.0,0.0006701604,False,DGKA; diacylglycerol kinase,,
ILMN_1713462,2.4415408e-08,2.5023611589113968e-05,1.0039379905857781e-06,2.1752785417402235e-06,0.0,3.181099e-05,False,AQP8; aquaporin,,
ILMN_2202096,0.0,0.0,3.966010045187361e-05,9.515643654412876e-05,0.0,0.0007701176,False,IFNA4; interferon alpha,,
ILMN_2331232,0.0,0.0,6.5069724645237e-09,2.629225300040081e-08,0.0,3.496537e-07,False,TNFRSF6B; TNF receptor superfamily member,,
ILMN_2072973,1.1714658e-06,0.0012006477700118984,0.00016122753005542664,0.00046556372094258916,0.0,0.0037582552,False,TOP3A; DNA topoisomerase III,,
ILMN_1686623,0.00049800554,0.5104111797839692,0.0012119896199386344,0.0016851863575007438,0.0,0.008420238,False,CSF1R; colony stimulating factor 1,,0.000377367670602005
ILMN_2195665,0.0,0.0,2.1761078304182844e-06,6.4072153919601e-06,0.0,5.442821e-05,False,PANK3; pantothenate kinase,,
ILMN_1805415,2.2301726e-06,0.0022857276404754092,3.2891339778434766e-05,8.155667409854133e-05,0.0,0.0005637379,False,PDE3A; phosphodiesterase,,
ILMN_1693620,0.0,0.0,2.8096554449607256e-06,9.340671646631112e-06,0.0,7.1346694e-05,False,PGM3; phosphoglucomutase,,
ILMN_1774800,0.0,0.0,1.729766895143033e-05,3.992628748844363e-05,0.0,0.00021363591,False,POGLUT1; protein O-glucosyltransferase,,
ILMN_1715401,0.0,0.0,1.129263879207675e-06,3.3636138939898124e-06,0.0,2.9843184e-05,False,MT1G; metallothionein,,
ILMN_1714433,0.0,0.0,9.857786243975165e-06,2.8618089690829456e-05,0.0,0.00018128828,False,MARCKSL1; MARCKS like,,
ILMN_1659297,0.0,0.0,2.6502495410880374e-05,6.480048247372767e-05,0.0,0.0003818009,False,FZD6; frizzled class receptor,,
ILMN_2395728,0.0,0.0,1.7400227894867235e-07,4.2924521756847364e-07,0.0,2.5706279e-06,False,HNRNPUL1; heterogeneous nuclear ribonucleoprotein U like,,
ILMN_1803988,0.0,0.0,1.3235204911151243e-05,6.908948872029048e-05,0.0,0.00087627897,False,MCL1; MCL1 apoptosis regulator,,
ILMN_2386040,0.0,0.0,1.1019469973265237e-08,3.411283594123863e-08,0.0,1.789691e-07,False,MYO19; myosin,,
ILMN_1767322,1.8533058e-08,1.899472844977734e-05,1.1335637873655874e-05,5.204066979449074e-05,0.0,0.00046702925,False,EDAR; ectodysplasin A,,0.00261711649503158
ILMN_1719273,0.0,0.0,1.9978093879626864e-06,5.8880224099026615e-06,0.0,4.5612862e-05,False,INPP5A; inositol polyphosphate-5-phosphatase,,
ILMN_1730477,0.0,0.0,9.057219107608012e-07,2.924183864342219e-06,0.0,2.6292053e-05,False,TAS2R43; taste 2 receptor member,,
ILMN_1752837,0.0,0.0,2.3213808409367943e-08,4.686844334288732e-08,0.0,4.0287708e-07,False,ARL8B; ADP ribosylation factor like GTPase,,0.0363010357754426
ILMN_1737738,0.0,0.0,2.0549497197532724e-06,4.243901300749725e-06,0.0,2.2091801e-05,False,NDUFA12; NADH:ubiquinone oxidoreductase subunit,,
ILMN_1683456,0.0,0.0,3.1541724561106096e-06,9.469395618930413e-06,0.0,0.000101068144,False,CCL7; C-C motif chemokine ligand,,
ILMN_1689852,1.0319208e-08,1.0576266138959363e-05,5.895449826484929e-08,1.0231489496670678e-07,0.0,9.034631e-07,False,PAQR6; progestin and adipoQ receptor family member,,
ILMN_1682724,4.0430372e-08,4.143751869030363e-05,7.587562169572233e-06,1.9926071044167218e-05,0.0,0.00016190721,False,FANCF; FA complementation group,,
ILMN_1703688,0.0,0.0,3.37839547485553e-07,8.531954117810024e-07,0.0,4.2876777e-06,False,RASA2; RAS p21 protein activator,,
ILMN_1738407,3.4296372e-09,3.5150716786865236e-06,7.730581089416474e-08,1.7762785213595866e-07,0.0,1.4052745e-06,False,ULBP1; UL16 binding protein,,
ILMN_1680814,0.0,0.0,9.373881278101579e-07,3.2240203161530783e-06,0.0,2.5841722e-05,False,EDN2; endothelin,,
ILMN_1785095,0.0,0.0,1.177430425346163e-05,3.9958203119685784e-05,0.0,0.00032933083,False,ATP6V0E2; ATPase H+ transporting V0 subunit,,0.0117920259733983
ILMN_1701820,0.0,0.0,3.4711712215068165e-07,8.378291216434985e-07,0.0,3.9299457e-06,False,ZNF738; zinc finger protein,,
ILMN_1696546,9.722984e-06,0.009965189813873667,4.10031448603973e-05,6.969314062354807e-05,0.0,0.00045922873,False,FZD1; frizzled class receptor,,
ILMN_2171471,1.036986e-08,1.0628179913007775e-05,5.958915185160388e-06,2.0238818265992865e-05,0.0,0.00015168451,False,SLC1A6; solute carrier family 1 member,,
ILMN_1728074,8.628762e-09,8.843710036830274e-06,2.287855286770881e-06,3.961309519971232e-06,0.0,2.0251771e-05,False,PHAX; phosphorylated adaptor for RNA,,
ILMN_1770892,0.0,0.0,7.542926275379795e-05,0.0002483093361062229,0.0,0.0016746392,False,YY1; YY1 transcription,,
ILMN_1767129,3.387005e-05,0.034713774830380455,0.00019147129910485327,0.00043297475705661594,0.0,0.0035958614,False,ABCC8; ATP binding cassette subfamily C member,,
ILMN_1799942,8.055304e-10,8.255966827514662e-07,1.6335527619963392e-08,4.694676747963901e-08,0.0,4.6201228e-07,False,OR4F15; olfactory receptor family 4 subfamily F member,,
ILMN_1739284,4.2874175e-09,4.394219840207872e-06,3.165661251262099e-07,8.509755946563676e-07,0.0,5.2277987e-06,False,SLC6A5; solute carrier family 6 member,,
ILMN_1701237,1.6820303e-09,1.7239307616043457e-06,4.398413971349525e-08,1.0550994367550968e-07,0.0,7.8562175e-07,False,SH2D1B; SH2 domain containing,,2.41455285562847e-06
ILMN_1655684,1.1937582e-06,0.0012234954880999667,3.361599402120715e-05,9.269977283804354e-05,0.0,0.00075591437,False,SARS2; seryl-tRNA synthetase 2,,0.0152015149346491
ILMN_1706505,0.0,0.0,1.3444423847179007e-06,5.02578398597793e-06,0.0,6.679836e-05,False,COL5A1; collagen type V alpha 1,,0.0332216126043422
ILMN_1714527,5.942444e-07,0.0006090474119705915,2.316582949286569e-05,4.02756693736509e-05,0.0,0.000286341,False,VAMP3; vesicle associated membrane protein,,
ILMN_1806791,0.0,0.0,2.1504995576901363e-09,9.506228994547723e-09,0.0,1.2034253e-07,False,OR4C46; olfactory receptor family 4 subfamily C member,,
ILMN_2402817,0.0,0.0,1.4710525881355325e-05,5.2870786733794356e-05,0.0,0.00048164878,False,ZBTB16; zinc finger and BTB domain containing,,
ILMN_1718792,0.0,0.0,5.405718493405418e-07,1.717640577069025e-06,0.0,2.0849473e-05,False,XCL1; X-C motif chemokine ligand,,
ILMN_2402972,2.720087e-08,2.7878461247339486e-05,7.995453487403635e-06,2.8128048788209782e-05,0.0,0.00018585422,False,GGA3; golgi associated,,
ILMN_1729281,0.0,0.0,2.051164447276524e-06,5.989653178283092e-06,0.0,5.4694676e-05,False,SPHK2; sphingosine kinase,,0.0106848416760506
ILMN_1657395,0.0,0.0,3.0370836867751698e-05,8.197790359183424e-05,0.0,0.0005503401,False,HMGCR; 3-hydroxy-3-methylglutaryl-CoA,,
ILMN_1724066,1.4178312e-05,0.014531502913130661,0.0004318872487269303,0.0008708083636847031,0.0,0.0057502356,False,PLCB2; phospholipase C beta,,0.00834717831185212
ILMN_1783142,0.057998,59.44276765497557,0.04764217766713545,0.03473406216734367,0.0,0.1141494,True,RPS4Y1; ribosomal protein S4 Y-linked,,0.0
ILMN_1745806,8.407134e-08,8.616561140146995e-05,3.7661180478413093e-06,1.1850037756588014e-05,0.0,8.585718e-05,False,PEMT; phosphatidylethanolamine,,
ILMN_1653443,5.5497258e-06,0.005687973055591976,1.5766123147449206e-05,2.316989698858072e-05,0.0,0.0001485212,False,CDK2; cyclin dependent kinase,,
ILMN_1654560,0.0,0.0,1.7371011333724601e-06,4.2853332092306834e-06,0.0,2.8286348e-05,False,TLR6; toll like receptor,,0.0101274520041071
ILMN_1679595,1.1248187e-08,1.1528386606102221e-05,2.3462751001930036e-07,4.268884071699964e-07,0.0,2.9926211e-06,False,GRIK5; glutamate ionotropic receptor kainate type subunit,,
ILMN_1784678,1.8485998e-06,0.0018946496154769875,4.0818740832427584e-05,0.00010983057385345356,0.0,0.00095747376,False,PBX1; PBX homeobox,,
ILMN_1724811,0.0,0.0,1.566547804228426e-05,7.239680032770513e-05,0.0,0.0008353063,False,PARN; poly(A)-specific,,0.0287582287897006
ILMN_2370907,0.0,0.0,1.2093395238709033e-05,3.2345437149730724e-05,0.0,0.00019098326,False,RAD51D; RAD51 paralog,,
ILMN_1727142,2.6689764e-05,0.027354623266632155,0.00027442531478749437,0.0005381602475492025,0.0,0.0034996972,False,IKBKB; inhibitor of nuclear factor kappa B kinase subunit,,0.0114104944750563
ILMN_1795464,0.0,0.0,0.0001514926371059593,0.00033229137452773046,0.0,0.0036345485,False,LTA; lymphotoxin,,4.61064935022052e-08
ILMN_1790875,6.979915e-09,7.1537891926700714e-06,2.160736530208968e-06,1.7840367455634763e-05,0.0,0.0003078259,False,PI4KA; phosphatidylinositol 4-kinase,,
ILMN_1745038,4.930619e-09,5.05344390517273e-06,1.2091612543700444e-06,3.556440035368082e-06,0.0,2.7347596e-05,False,TAS2R4; taste 2 receptor member,,
ILMN_1764361,0.0,0.0,4.582783650008804e-07,1.3972725997909824e-06,0.0,1.0177121e-05,False,DUSP16; dual specificity phosphatase,,
ILMN_1763540,0.0,0.0,5.255365266523702e-06,1.1508383694932276e-05,0.0,7.175315e-05,False,PSME4; proteasome activator subunit,,
ILMN_1667575,0.0,0.0,1.4832430284995935e-07,3.2757123514617443e-07,0.0,2.8307634e-06,False,IL31RA; interleukin 31 receptor,,
ILMN_2075065,4.4192228e-05,0.045293084953958854,0.00036764306422577874,0.0008655477261053081,0.0,0.0071063344,False,FADS2; fatty acid desaturase,,
ILMN_1693090,0.0,0.0,5.954307579572871e-07,2.2221480163875794e-06,0.0,2.9391269e-05,False,CROT; carnitine,,
ILMN_1754592,2.4555098e-07,0.00025166781357273616,2.3058885602271546e-06,7.797706723311908e-06,0.0,8.515314e-05,False,EDARADD; EDAR associated via death,,
ILMN_1773963,0.0,0.0,1.5263243018171556e-06,3.570931846321149e-06,0.0,2.4040604e-05,False,GNA15; G protein subunit alpha,,
ILMN_1715607,2.3348832e-07,0.00023930466491793828,6.172419520878105e-06,1.6506539069778993e-05,0.0,0.00010604053,False,CHMP4A; charged multivesicular body protein,,
ILMN_1779547,3.9140062e-07,0.0004011506623447944,2.2162447994537255e-05,7.035155847932082e-05,0.0,0.0007994374,False,HPSE;,,0.036055403045237
ILMN_1727723,0.0,0.0,3.314409631024829e-06,8.46929870890632e-06,0.0,4.8748043e-05,False,MASP2; MBL associated serine protease,,
ILMN_1731568,0.0,0.0,3.3002701182683646e-07,8.682347475340341e-07,0.0,6.635962e-06,False,RAB3D; RAB3D,,
ILMN_1672879,0.0,0.0,4.9466709923677215e-05,0.0001440789493236265,0.0,0.0017497822,False,MPST; mercaptopyruvate,,0.0188368232698567
